"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","25 Mar 2021","Definitely one of the best companies to complete an internship with.","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW44536681.htm","Summer intern","Former intern, less than 1 year","Gurgaon, Haryana","","","Employee friendly, listens and lets to implement strategies on field even if you're just an intern.","Makes you work a lot","Show more"
"3.0","16 Jun 2021","A good FMCG company","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW48416070.htm","National sales manager","Former employee, more than 1 year","New Delhi","","","Great brands / Products
Good exposure","Current Functioning style not good.","Show more"
"5.0","11 Sept 2017","Good Indian MNC. rooted in Indian values","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW16774980.htm","Asm (area sales manager)","Former employee, more than 3 years","Bengaluru","","","Freedom to take up new projects, best team to work with","Compensation could be higher, ESOPs at middle management level","Show more"
"5.0","21 Nov 2018","Employment Opportunity","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW23521619.htm","Anonymous employee","Current employee, more than 5 years","Calcutta","","","Work Culture is very good. Employment opportunity is very good","The Company should provide Transport facilities for their Internal Employees.","Show more"
"5.0","15 Jun 2017","R&d intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW15487917.htm","Anonymous employee","Former employee","","","","Best place to work here... People get to learn new things... Great management... Good environment... Great place to work for pharma scholars","No cons... Best place to work","Show more"
"5.0","29 Mar 2021","Good Company To Be Associated With","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW44702691.htm","Senior sales officer","Current employee, more than 5 years","Calcutta","","","Good Work Environment, Great Learning from Senior Leaders.","None As Such. Promotion Process Little Slow, It takes time .","Show more"
"5.0","21 Nov 2018","Great Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW23522253.htm","Anonymous employee","Current employee","","","","Autonomy, Empowered Decision Making, Great Blend of Modern thinking with well rooted traditions.","Product's pull towards new generations.","Show more"
"5.0","21 Nov 2018","Best Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW23521481.htm","Anonymous employee","Current employee, more than 1 year","","","","Dabur is having one of the best work culture and one of the most employee friendly company.","Digital marketing is not enough","Show more"
"5.0","1 Sept 2019","Best Internship Programme for creative individuals","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW28973605.htm","Anonymous intern","Former intern","","Freedom to explore your potential by directly interacting with the customers","With freedom comes the responsibility and harsh working conditions for an intern","","",""
"5.0","10 Oct 2020","Amazing work Culture in the orgaization","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW36972666.htm","Finance intern","Former intern, less than 1 year","Ghaziabad","","","Dabur aims at development of the employees, The working environment is good","there is no downside working at dabur india ltd","Show more"
"5.0","27 Jul 2012","Highly Satisfied and above all a learning organisation","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW1778755.htm","Executive human resources","Current employee, less than 1 year","Rūdrāpura","","","Learning Organisation. Its one of the best organisation to work for","There is no cons in Dabur till date.","Show more"
"4.0","21 Mar 2016","Good Company to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW9982895.htm","Mis executive","Former employee","New Delhi","","","life balance ...good work place","slow growth but steady
HR is not enough smart","Show more"
"5.0","7 Dec 2018","Excellent Organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW23739398.htm","Regional sales manager","Current employee, more than 3 years","Calcutta","Excellent work atmosphere. Great Learning place. Lot of employees are working since long with continuous career growth.","Nothing as such. All seems good at present scenario.","","",""
"5.0","25 Jun 2021","Good Learning Opportunities with work life harmony","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW48922983.htm","Regional manager","Current employee, less than 1 year","Mumbai","","","- Very experienced leaders to learn from
- Autonomy to experiment and drive initiatives
- Work Life Harmony","- None as of now","Show more"
"5.0","21 Nov 2018","Employee friendly Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW23522081.htm","Anonymous employee","Current employee","","","","Team work is very good","I have not faced any bad experience so far","Show more"
"5.0","16 Apr 2018","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW20173178.htm","Anonymous employee","Former employee, more than 10 years","Ghaziabad","","","Great Company to work, you can learn a lot of things","No issues with the company","Show more"
"5.0","21 Nov 2018","Best FMCG company","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW23521881.htm","Anonymous employee","Current employee","","","","Dabur is one of the players in FMCG market","I have not felt anything negative about the company","Show more"
"5.0","28 Jan 2019","very nice working culture. one should join.","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW24426438.htm","Intern","Former intern, less than 1 year","Ghaziabad","","","opportunity to learn
big brand name
consumer trust is there","no cons as such apart from a 6 days working culture","Show more"
"5.0","8 May 2020","Polite and helpful coworkers","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW33086628.htm","Executive management trainee","Current employee","","","","You can generate new ideas.
Independence for working in a good way. Helpful coworkers","Negative mentality sometimes and over work load few times.","Show more"
