"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","28 Sept 2013","its fine","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW3111637.htm","Executive chemist","Current employee, less than 1 year","","","","very satisfying salary, maharatna company","red-tapism, unnecessary delay in communication","Show more"
"3.0","3 Nov 2013","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW3263359.htm","Dgm","Current employee, more than 10 years","Rājahmundry","","","Good company to start career with","Bad to end career with","Show more"
"4.0","5 Jan 2017","Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW13212334.htm","Field executive","Former contractor, more than 5 years","kāraikāl","","","Job Security
Good pay and benefits","PSU Work Culture
Tough to adapt Initially","Show more"
"4.0","11 Sept 2018","Executive engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW22422512.htm","Anonymous employee","Current employee","","It offers freedom of work,","Compensation, hazardous environment, field duty","","",""
"5.0","29 May 2019","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW26385025.htm","Anonymous intern","Current intern","","Good experience and good seniors","Weak environment and work culture","","",""
"5.0","9 Jun 2019","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW26551489.htm","Anonymous employee","Current employee","","Work life balance is good","Transfers is a main worry","","",""
"3.0","23 Sept 2019","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW29407487.htm","Anonymous employee","Current employee","","Unlimited peofessional opportunities offered by company","Hard to maintain work life balance","","",""
"2.0","23 Feb 2020","ONGC","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW32018804.htm","Executive engineer","Current employee, more than 8 years","Mumbai","Job security and decent salary","Low growth prospects low recognition and promotions base","","",""
"4.0","17 Jul 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW34277775.htm","Computer systems analyst","Former intern","New Delhi","environment is good helping nature","peoples did not take resposibility seriusly","","",""
"4.0","4 Aug 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW34605960.htm","Associate","Current employee","Theni","Excellent work culture, cool place","Remote locations and hazardous working conditions","","",""
