"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"2.0","6 Mar 2021","Good to start","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW43570424.htm","Anonymous employee","Current employee, more than 5 years","New Delhi","","","","learning, 2nd largest psu bank, diversity","no empathy, lack of decision making"
"4.0","17 Mar 2021","Internship Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW44147905.htm","Internship","Former intern","","","","","It was a great learning experience","I cannot recall any cons"
"5.0","23 Apr 2021","Job change","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW45937014.htm","Manager","Current employee, more than 10 years","Hyderābād","","","","Encouraging challenging progressive permanent nature","Shortage of manpower static nature"
"4.0","23 Apr 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW45945766.htm","P o","Former employee, more than 1 year","Cachar","","","","Good work culture and benefits","Bad upper level management and transfer policy"
"3.0","14 May 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW46944132.htm","Assistant manager","Current employee, more than 1 year","New Delhi","","","","A Good Place to work","Can be hectic sometimes but a decent job"
"5.0","12 May 2021","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW46872235.htm","Assistant manager","Former employee, more than 1 year","Jalandhar, Punjab","","","","Govt job and job security","The Growth path not very fast"
"4.0","24 Jun 2021","pnb","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW48779342.htm","Manager","Current employee","West","","","","good company to work with","stringent policies of promotion at different level"
"3.0","19 Jul 2021","No work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW49951345.htm","Bank teller","Former employee, more than 3 years","Chidambaram","","","","Decent salary and good infrastructure","More work, Especially at weekends"
"3.0","26 Sept 2021","bad work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW53129222.htm","Senior manager%2c finance","Former employee","New Delhi","","","","govt job, perks,stability of job","employee unfriendly and demotivating work culture"
"5.0","16 Sept 2021","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW52652083.htm","Pnb management trainee","Former employee, more than 3 years","New Delhi","","","","Good work life balance is best","Transfer across all over india"
"4.0","8 Oct 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW53707542.htm","Retail associate","Current employee","","","","","Good company with many products for customers","Nothing so far good company"
"4.0","27 Dec 2021","Good PSB","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW57116363.htm","Assistant general manager","Former employee, more than 10 years","","","","","Expanding and good scope of growth","Post merger job pressure irratic."
"3.0","9 Jan 2013","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW2267493.htm","Summer intern","Former intern, less than 1 year","New Delhi","","","","good exposure in the finance domain","No compensation is given to interns"
"4.0","1 Nov 2017","great","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW17665673.htm","Anonymous intern","Former intern","","","","","very good work environment and culture","compensation paid is very low"
"4.0","2 Jul 2019","Work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW27766689.htm","Anonymous intern","Former intern","","","","","Helpful environment and flexible timings","No cons in the company"
"4.0","30 Jul 2019","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW28325062.htm","Anonymous intern","Former intern","","salary structure is good ...happy","culture should be more flexible","Show more","",""
"3.0","31 Oct 2019","Best employer","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW30117193.htm","Anonymous employee","Former employee, more than 10 years","Jaipur, Rajasthan","","","","Good management and hrd is good","Pressure of work in branches"
"4.0","21 Sept 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW36195908.htm","Data entry clerk","Current employee, more than 1 year","Chennai","Good satisfied worth the job","Nothing adverse to be reported","Show more","",""
"3.0","17 Oct 2020","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW37280729.htm","Bank teller","Current employee","Jaipur, Rajasthan","","","","Work well for paying bills","Work pressure is too much in it."
"4.0","18 Nov 2020","Collection","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW38463740.htm","Assistant manager","Current employee","Thoothukkudi","","","","Good working atmosphere, high paid","Overtime, less paid, politics in work"
"3.0","6 Dec 2020","great experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW39136539.htm","Anonymous employee","Current employee, more than 10 years","","","","","lot of perks as we progress","salary is not that competitive"
"3.0","25 Jun 2021","Good Bank","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW48860235.htm","Manager","Current employee","Bhopal","","","","Fixed salary is provided by Bank","Slow growth for the employees"
"5.0","28 Jul 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW50420074.htm","Anonymous contractor","Current contractor","Ludhiana","","","","Good place to work in","Nothing bad to think about"
"3.0","26 Aug 2021","PNB Law officer","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW51672060.htm","Lawyer","Current employee","New Delhi","Large Organisation so good exposure","Red Tapism
Weak Implementation of policies","Show more","",""
"4.0","27 Nov 2021","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW55910702.htm","Senior manager","Current employee","Dehradun","","","","Job security, pension, leaves, accommodation","Limited pay hike, transfer, work pressure"
"5.0","15 Jan 2022","Hello","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW57972709.htm","Manager","Current employee","Kanpur Nagar","","","","Good to have bright career","Public dealing a tough job"
"4.0","9 Dec 2016","SWO","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW12953204.htm","Anonymous employee","Former employee","","Public Sector company,
Growth in career","Low package,
Govt norms.
Work life balance","Show more","",""
"4.0","3 Oct 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW36667009.htm","Officer","Current employee, more than 3 years","New Delhi","","","","Very good atmosphere to work","Nothing to mention anything on"
"4.0","18 Feb 2021","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW42733005.htm","Full time bank teller","Current employee","Chennai","","","","very good opportunities being provided","nothing observed its is ok"
"3.0","25 Mar 2021","tough environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW44564786.htm","Assistant manager","Current employee, more than 5 years","","","","","public sector org good perquisites","works like public sector org"
"3.0","4 Apr 2021","GOOD ORGANISATION","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW44996106.htm","Manager","Current employee","New Delhi","","","","employee friendly and good organisation","less training and growth aspects"
"2.0","14 Sept 2021","Average work","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW52529990.htm","It senior manager","Current employee","New Delhi","","","","Nice Salary for Scale 3 officer","Work culture can be improved."
"4.0","18 Oct 2021","Awesome","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW54120674.htm","Biotechnologist","Current employee","Lucknow","","","","The bank is really good","It is Really Good 👍"
"3.0","3 Nov 2021","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW54861776.htm","Credit officer","Current employee","Lucknow","","","","Due to PSU..JOB SECURITY IS THEIR..","No No No No no"
"3.0","5 Nov 2021","Dd","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW54966465.htm","Credit analyst","Current temporary employee, less than 1 year","","Credit analyst skills is developed","Work culture is not good","Show more","",""
"2.0","9 Jan 2022","Govt Bank","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW57644962.htm","Senior branch manager","Former employee, more than 5 years","","","","","Secured job being a govt bank","Salary structure is not appropriate"
"1.0","1 Feb 2013","beautiful experience of enjoying work","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW2332238.htm","Officer","Current employee, more than 10 years","Ahmedabad","most excellent bank to work with no. one in india in all type of progress","no cons its good in all","Show more","",""
"1.0","23 Jun 2021","Pathetic work culture & no empathy for staff","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW48742442.htm","Swo-a","Former employee, more than 3 years","Bengaluru","","","","Job security I.e. bank will not close. But the risk factor overpowers this positivity","Only few departments like HR and back office people have a balanced life."
"1.0","17 Oct 2019","Clerk job is worst.","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW29864713.htm","Anonymous employee","Current employee, less than 1 year","Mainpur","You will get salary.only pros.","You can leave at 5,but during 10-5 you will suffer alot..huge number of entries,slow internet,many customers,etc.","Show more","",""
"1.0","19 Oct 2021","HR is just the worst here","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW54194129.htm","Manager","Current employee, more than 1 year","Lucknow","job security because its a govt bank so","HR team is just way too bad. they dont care or respect their employees","Show more","",""
