"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","30 Nov 2023","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW82206515.htm","Medical representative","Current employee, more than 1 year","Salem, Tamil Nadu","","","Nicea
Nsnsjsj
Ndnsjsj
Nsjsjss
Nsjskksjsks
Jsjsksks","Pressure
Bdbdjs
Nsnsjs
Nsnsjsm
Jsjsjsj","Show more"
"3.0","13 Sept 2023","Good Place to learn & grow (If u have limited experience). Would not recommend for long term.","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80047090.htm","Data scientist","Current employee, more than 3 years","Mumbai","","","Relaxed Working Environment Job Stability","Non-flexible working conditions Poor planning & vision from middle management","Show more"
"5.0","30 Oct 2023","Good company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81383322.htm","Finance","Current employee","Mumbai","Management is very visionary and take care of the employees","Not that of bad thing in cipla...","","",""
"5.0","3 Aug 2023","Cipla Industries is rated 4.0 out of 5, base","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW78846921.htm","Accountant/bookkeeping assistant","Current employee, more than 5 years","New Delhi","","","I think the pharmaceutical industry is one of the most important industries in the world. It's vital that we continue to develop new drugs and treatments to improve people's lives. I am excited to work at Cipla","in my opinion about the downside , is nothing i figure out","Show more"
"4.0","3 Nov 2023","Best organisation to work with especially in Respiratory","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81530951.htm","Assistant manager","Current employee","","Working Culture is very good Learning","I think everything is fine","","",""
"5.0","1 Nov 2023","Work culture in Cipla","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81450899.htm","Assistant manager","Current employee","Bengaluru","Work life Balance, good work environment","Not Applicable everything fine in Cipla","","",""
"5.0","5 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81553060.htm","Maintenance engineer","Current employee","","Good to work environment in all aspects.","The work environment is better","","",""
"3.0","8 Nov 2023","-","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81641159.htm","Sales executive","Former employee","Bengaluru","Good company for pharma background candidate","Stressful working and nothing more","","",""
"4.0","26 Oct 2023","Institute","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81296557.htm","Regional sales manager","Former employee, more than 8 years","Pune","","","Learning environment Change Transparent Ethical Career progression","Managers are immature Salary Working hrs Mindset of leaders Etc","Show more"
"5.0","30 Oct 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81408505.htm","Warehouse manager","Current employee","","Have a great learning journey","Leadership is absolutely great in cipla","","",""
"5.0","18 Oct 2023","Great working environment.","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81053848.htm","Production intern","Former intern, less than 1 year","Bengaluru","Great working environment, friendly employees.","The working environment is great. But they should provide more and more opportunities to freshers.","","",""
"1.0","25 Nov 2023","Pathetic culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW82078862.htm","Brand manager","Current employee, less than 1 year","Mumbai","","","Pay is good. HR policies are good.","No worklife balance. There is always blame game. Extreme pressure for sales.","Show more"
"4.0","4 Nov 2023","Cipla","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81541478.htm","Research associate","Current employee, less than 1 year","Indore","Good Pharmaceutical and manufacture company","Payable scale is very low","","",""
"3.0","9 Oct 2023","About company","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80780875.htm","Production engineer","Current employee, more than 1 year","Bengaluru","","","Good work culture Leave policy Health insurance policy","Do not have growth until you know someone in top management","Show more"
"4.0","25 Oct 2023","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW81263402.htm","Manager","Former employee, more than 8 years","Navi Mumbai","","","Good work culture, job rotation","Politics, hierarchy and bureaucracy persist","Show more"
"2.0","3 Oct 2023","Sr executive Quality operations Cipla","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80609231.htm","Sr executive operations","Current employee, more than 3 years","Indore","","","Alternate Saturdays off Technical learning","Work culture is bad Lack of systems Lack of understanding of working professionals","Show more"
"5.0","6 Oct 2023","working culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80715664.htm","Business head","Current employee, more than 10 years","Mumbai","","","Value based Fair Fast growth Competitive package","Processes not yet as mature as most US MNCs","Show more"
"5.0","13 Oct 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80913605.htm","Internship","Former intern","Mumbai","Excellent work environment, good work life balance","None at all observed personally","","",""
"5.0","9 Oct 2023","Positive Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80771997.htm","Marketing internship","Former intern, less than 1 year","Mumbai","Good work culture in the company","Long working hours in the job","","",""
"4.0","30 Sept 2023","Nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80542813.htm","Assistant manager","Current employee, more than 3 years","Goas","","","Best environment for working in all department","No over time available now.","Show more"
"4.0","27 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80458079.htm","Territory manager","Current employee","Calcutta","Well known and respected company in india. Providing affording medicine with world class quality","Long hours of work schedule","","",""
"4.0","12 Sept 2023","Good to learn at cipla and growth wise faster","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW79983002.htm","Business manager","Former employee, more than 8 years","Karīmnagar,","","","Excellent learning environment, growth is fast for food working people","Keeps u engaged by multiple activities","Show more"
"5.0","15 Sept 2023","Best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80105646.htm","Brand manager","Current employee, less than 1 year","Mumbai","","","Flexible place Hybrid model Better perks","Bigger organisation Lack of communication","Show more"
"4.0","21 Sept 2023","Good company & culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW80307912.htm","Product manager","Former employee, more than 3 years","Mumbai","Good HR policies for employees.","No as such, everything was good & specifically the HR policies.","","",""
"3.0","6 Aug 2023","Cipla is a best company for any person who are growing in this field","https://www.glassdoor.co.in/Reviews/Employee-Review-Cipla-RVW78897118.htm","Trainee engineer","Former employee, less than 1 year","Pithampur","","","Cipla is perfect company for any individual who are start their carrier in pharmaceutical sector....because they provide best things in this industry.","Nothing all is good but some politics are very high in this organization.","Show more"
