"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","12 Jul 2019","Excellent place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW27959345.htm","Anonymous employee","Former employee","","Best company in insurance sector to work with.","Have to deal with SBI staff and need their support to close deals.","","",""
"3.0","26 Jul 2019","Senior Management","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW28267756.htm","Agm- sales","Current employee, more than 10 years","Chennai","","","Diversified exposure and place of choice","Long work hours and poor MIS","Show more"
"5.0","26 Jul 2019","Sbi life insurance","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW28265387.htm","Anonymous employee","Current employee","","","","Sbi only one name 
For that any one join work here","U work hard 
No one can stop u to get promotion","Show more"
"5.0","31 Jul 2019","Excellent work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW28363676.htm","Vice president","Current employee, more than 10 years","Hyderābād","","","Work Life balance is very good","Compensation is not as per Present market value","Show more"
"5.0","6 Aug 2019","Looking for challenging job can work under pressure","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW28478278.htm","Unit manager","Current employee, more than 10 years","Bengaluru","","","Good working atmosphere good brand name","Nothing much but some times","Show more"
"3.0","11 Sept 2019","SBI Life Insurence","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW29164339.htm","Back office","Current employee, more than 8 years","Hyderābād","I have interacted with all my seniors without with their polite manner","I have a bit presser on my work at some particular span","","",""
"4.0","16 Sept 2019","Claims","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW29249069.htm","Claims audit manager","Current employee, more than 1 year","Mumbai","Employee friendly and have good facilities for employees","Working style of the company is very slow, need integrated system for the growth of the company","","",""
"5.0","10 Oct 2019","Okies","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW29730581.htm","Anonymous employee","Current employee","","","","salary perks allowance are ok","Too much work pressure ... tiem time time . no family life","Show more"
"4.0","23 Nov 2019","state bank of india","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW30542911.htm","Deputy manager","Current employee, more than 10 years","Calcutta","facilities /scope for /security and others","taking into consideration the situation in the banking sector nowadays there are lots of negative points","","",""
"5.0","15 Jul 2020","Worked as a messanger in state Bank of India","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW34255135.htm","Banking","Former employee","Mahbubnagar","","","Cash handling customer support debit card services","Good worker and customer support executive","Show more"
"5.0","17 Aug 2020","Good place to work . Finance","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW35009063.htm","Deputy manager","Current employee, more than 3 years","Calcutta","","","Job security is a big plus point","Work pressure Is immense at times","Show more"
"4.0","28 Nov 2020","Work Review","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW38826392.htm","Deputy manager","Current employee, more than 3 years","Jodhpur, Rajasthan","","","Global Organization, Top Bank of India Good salary when compared with other PSU banks","No work life balance. Shortage of staff","Show more"
"2.0","18 Feb 2021","A challenging workplace","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW42724397.htm","Assistant manager","Former contractor, more than 1 year","Mumbai","High number of perks and benefits, chance to satisfy and delight customers","Difficult to get things moving and make a meaningful change for the better","","",""
"5.0","18 Mar 2021","The good working experience.","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW44241772.htm","It field service engineer i","Current employee","Pune","Good working environment for employees at Headquarter of state bank of India.","Mostly used hard copies than soft copies for documentation.","","",""
"3.0","24 Apr 2021","SALALRY IS GOOD","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW45990011.htm","Dy manager accounts","Current employee, more than 3 years","Hyderābād","","","SBI is a Brand. People know you.","management not efficient. Too much focus on thirdparty cross selling products.","Show more"
"4.0","11 Jun 2021","account manager was good job","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW48206192.htm","Account manager","Former employee, less than 1 year","Koch","","","helps to manage fund and study about how banks work","no career growth just in same position for years","Show more"
"4.0","19 Jun 2021","Why sbi is best","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW48562141.htm","Anonymous employee","Current employee, more than 5 years","New Delhi","Lots of benifit to staff & customer,as SBI is elite bank in use of technology","Employees get frustrated due to work load","","",""
"5.0","6 Jul 2021","Good and super and fantastic","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW49391019.htm","Business relationship manager","Current employee, more than 3 years","Thrissur","","","It is a public sector bank","Union activities all ways affecting proper banking services","Show more"
"4.0","22 Jul 2021","It’s a very good job for anyone to grow","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW50129195.htm","Manager","Current contractor, more than 3 years","","","","Amazing work environment for anyone","Nothing at all it’s really good oplacr","Show more"
"5.0","24 Jul 2021","It will pay you hefty amount of sums","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW50233017.htm","Senior hindi officer","Former employee, more than 5 years","Bhubaneshwar","","","Because it's the most secured bank","It has no cons only pros","Show more"
"5.0","17 Sept 2021","India ‘s Largest Public Sector Bank and a Fortune 500 Company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW52730224.htm","Chief financial officer","Current employee","Mumbai","Largest and most profitable public sector Bank in India.","No more career growth opportunities","","",""
"4.0","4 Oct 2021","work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW53473428.htm","Senior manager","Former employee, more than 8 years","New Delhi","Best bank. Prestige attached to job. on the job learning. Anyone can reach the top. Lots of perks","salary not very high. frequent transfers","","",""
