"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","23 Oct 2023","Most amazing place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81180638.htm","Senior manager","Current employee, more than 8 years","","A place for working across boundaries and with entrepreneur mindsets.","Need adaptive mindsets for changes","Show more","",""
"5.0","1 Nov 2023","Good firm's to work with as Employee","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81445552.htm","Officer - quality assurance","Current employee","","","","","Very Employee friendly and firm with decent perks","Firm with strict rules and regulations and compliance oriented"
"5.0","2 Nov 2023","Assistant Manager - Operational Excellencs","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81474653.htm","Assistant manager","Current employee, less than 1 year","","","","","Policies, work culture, better compensation","Location of the premises is somewhat not reachable if not by bus"
"3.0","17 Nov 2023","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81892595.htm","Manager","Former employee, more than 1 year","Vadodara","Best company to work with","Nothing, all good. Alternative Saturday off","Show more","",""
"5.0","2 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81501751.htm","Production","Current employee, less than 1 year","","All over good in this company","There is no problem in this company","Show more","",""
"5.0","28 Sept 2023","Great working place","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80485754.htm","Executive qa","Current employee, less than 1 year","Pakyong","Great working place zydus is good platform for employees.","Employee mediclaim amount less. And not cover father and mother in mediclaim.","Show more","",""
"4.0","6 Nov 2023","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81600959.htm","Dgm - corporate services","Current employee, more than 5 years","Ahmedabad","","","","Safe and secured environment for women","No future road map or growth plan"
"5.0","2 Nov 2023","Nice work place","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81484475.htm","Technical assistant","Current employee, more than 3 years","Ahmedabad","","","","Good work culture and good opportunity","Safety of job and very clear HR policy"
"5.0","4 Oct 2023","Review the quality aspects of applocable sites","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80647167.htm","Central quality manager","Current employee, more than 5 years","","There are many so difficult to choose one but one to quote is quality driven through top management.","Not applicable i love my organization.","Show more","",""
"5.0","27 Oct 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81317148.htm","Associate manager","Current employee, less than 1 year","","Best system for all in one ie Darwin box app.","No thanks, no any cos","Show more","",""
"5.0","2 Nov 2023","Employee review","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81504701.htm","Officer","Current employee, less than 1 year","Ahmedabad","Better opportunity and good team","Better management and work life balance","Show more","",""
"4.0","30 Sept 2023","Zydus life sciences","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80544511.htm","Executive","Current employee, less than 1 year","Baddi","Good for Skill enhancement and learning.","Work Life balance could be better and flexible culture can be opted","Show more","",""
"5.0","26 Oct 2023","Senior Research Associate Business Development","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81314331.htm","Senior research associate","Current employee, more than 3 years","Ahmedabad","Research Driven Organisation, Global Presence","Geographical Expansions, diversified Business Intelligence","Show more","",""
"4.0","4 Oct 2023","Work- life style, company culture is good.","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80655181.htm","Senior executive","Current employee, less than 1 year","Baddi","Top most growing company and gaining more knowledge","Share the information about the progress of their work.","Show more","",""
"4.0","1 Oct 2023","Supply chain management intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80561810.htm","Supply chain management intern","Former intern, less than 1 year","Ahmedabad","The company is great to work. As an intern the access and exposure I got was wonderful. Great learning experience","The stipend is a little less as compared","Show more","",""
"4.0","26 Sept 2023","Good introduction and induction policy","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80410092.htm","Anonymous employee","Current employee, less than 1 year","","They ensured that each new joinee is made well aware about the company's core values, policies and structure.","No cons found on first day. Will update later if any.","Show more","",""
