"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","27 Oct 2022","Superb","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW70541223.htm","Regional sales manager","Current employee, more than 3 years","","","","Superb company, with work ethic","No cons seems to be yet","Show more"
"5.0","23 Aug 2022","The finest FMCG companies to start your career","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW68227490.htm","Management trainee","Current employee, less than 1 year","","","","- Ample creative freedom
- Unparalleled learning experience
- Highly experienced industry leaders
- aggressive growth plan
- Ethical and very good work culture","No cons as such. If you are looking to work in FMCG industry this is the place.","Show more"
"5.0","26 Oct 2022","Good Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW70505636.htm","Manager","Current employee","","Aggressive company. Good working environment","Takes some times to get approval","","",""
"5.0","20 Oct 2022","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW70342845.htm","Logistics manager","Current employee, more than 3 years","Bengaluru","Supporting staff Flexi timing on time salary","No such everything is in place","","",""
"5.0","5 Oct 2022","Great place to work with manable work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW69822759.htm","Anonymous contractor","Current contractor, less than 1 year","Mumbai","Excellent work culture, lot of learning opportunities.","nothing as such as of now","","",""
"4.0","5 Oct 2022","Growth Driven Organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW69822697.htm","Anonymous employee","Current employee, less than 1 year","Mumbai","Good HR team and TATA values. Software in place","lack of systems & process - needs better Hardware","","",""
"5.0","22 Aug 2022","Overall Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW68188518.htm","Tse ii","Current employee, more than 1 year","Calcutta","","","Care for Culture in TCPL means a lot.. Happy to associated from last 2 years","System Training Required, since we are handling multiple categories","Show more"
"2.0","28 Sept 2022","Poor work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW69573737.htm","Anonymous employee","Current employee, less than 1 year","","Still figuring out. As on time none","Poor work life balance and lake of trust","","",""
"5.0","23 Aug 2022","Engaging Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW68228190.htm","Anonymous employee","Current employee","","","","Based on my experience, the open culture and mutual respect across the organization has led to an engaging culture driving the growth.","The benefits far surpasses any con that exists","Show more"
"5.0","30 Sept 2022","wonderful","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW69644512.htm","Management trainee","Former employee, less than 1 year","Bengaluru","","","best culture
good work life balance","slow growth after a first few months","Show more"
"5.0","22 Aug 2022","Great organization to work, many people undervalue organizational culture but TCPL works holistically for employees.","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW68221874.htm","Anonymous employee","Current employee, more than 1 year","","","","Great Management
Good Leadership and good feedback process
Career opportunities","Stagnant supply chain if your are in Sales","Show more"
