"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"2.0","26 May 2022","Work culture at Kotak","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64702551.htm","Relationship officer","Former employee, less than 1 year","Calcutta","","","Less target pressure than other private banks","Poor management
Constant mental pressure by manager
Complicated process","Show more"
"3.0","6 Jun 2022","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65136950.htm","Anonymous employee","Current employee, more than 1 year","Cannanore","","","Good working  atmosphere
team  work","low  remuneration is  only challenge","Show more"
"5.0","20 Mar 2022","amazing  work with kotak mahindra bank","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW61462102.htm","Anonymous employee","Current employee, more than 1 year","","","","Staffing , equal treatment, amazing services provide to customer","every day challenging for us we are daily connect new new customer but we have amazing services for our customers so they very satisfied with kotak Mahindra Bank","Show more"
"5.0","11 Jun 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65403344.htm","Engineer","Current employee, less than 1 year","Chennai","","","Work stability and job security","No hikes are given on time","Show more"
"2.0","14 Jun 2022","Worst","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65500244.htm","Assistant manager","Former employee, more than 1 year","Bengaluru","","","In my concern there was nothing good","No proper holiday
You can't take proper leave and many more","Show more"
"1.0","7 Aug 2022","Worst work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW67635422.htm","Mis manager","Current employee, more than 1 year","Mumbai","","","No pros for working here","Company values are namesake.
No work life balance. They expect you to be available 24/7. Useless work pressure","Show more"
"5.0","2 Jun 2022","A graet place  for an Individual contributor","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64999886.htm","Senior java developer","Current employee, more than 1 year","Mumbai","A great place for an Individual contributor","every thing is ok .....","","",""
"4.0","15 Jun 2022","Good Bank","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65601125.htm","Assistant manager","Current employee, more than 1 year","Jaipur, Rajasthan","","","Work ethics
Helping staff and environment","Long working hours, business pressure, underpaid job profiles","Show more"
"3.0","14 Feb 2022","Equity dealer","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW59674301.htm","Equity derivatives trader","Former employee, more than 1 year","","","","Kotak securities is brand company in broking industry. It gives big opportunity and good experience to work for long time.","IN kotak securities backend support is not as fast as it has to be.","Show more"
"4.0","5 May 2022","Great Overall Exposure","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW63731725.htm","Investment banking analyst","Former employee, more than 1 year","Mumbai","","","> Good exposure to large M&A / IPO Deals early in one's career
> Fast paced and entrepreneurial culture
> Work on high profile deals","> Work life balance/ Long hours","Show more"
"4.0","24 May 2022","Great work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64606291.htm","Business analyst","Current employee, more than 1 year","Mumbai","","","Good for managing worklife balance.
Good peoples with supportive nature","salary is not upto the mark as per outside standards","Show more"
"1.0","21 Jul 2022","So so experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW66992423.htm","Manager","Former employee, more than 1 year","New Delhi","","","Job security but bosses put pressure to resign or thay try to harass you","Toxic coworkers, bad bosses,poor HR","Show more"
"4.0","18 Jun 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65706731.htm","Product manager","Current employee","Mumbai","Easy going and good location.","Work load and politics in the office.","","",""
"4.0","7 Jun 2022","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65185853.htm","Equity dealer","Former employee, less than 1 year","","Fixed timings and growth prospect","Monotonous work and little hectic","","",""
"4.0","20 Jun 2022","Good organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65771331.htm","Sales manager","Current employee, more than 3 years","","3rd and 2nd Saturday off","Decent salary, management, Time, growth","","",""
