"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","12 May 2015","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW6580067.htm","Deputy manager","Former employee, more than 5 years","Singrauli","","","Kind of good salary and there is pension scheme that can be good. 
Provide basic facilities and children education funds, loans are easily available.","Very remote locations
No learning atmosphere after few years
Politics and favoritism is very strong, if you don't have links, you can't do much work or can't get transfer from one place to another.","Show more"
"4.0","10 Nov 2014","Construction of new power plants","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW5351256.htm","Assistant manager","Former employee, more than 3 years","Allahabad","","","Challenging job
Client side job..
Good salary and good facilities
work-life balance","Remote locations
No considerable extra compensation to remote places
Corporate office postings only to influential people and not meritorious people","Show more"
"3.0","11 Jan 2016","Good place to begin your career if you plan to earn and save before going for further studies.","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW9150193.htm","Assistant manager","Former employee","Muzaffarpur, Bihar","","","There is Job Security, Decent Pay early in the career, Good work life balance, Independence especially in the Project Department","Slow growth, High internal politics, incompetent top management whose only job sometimes is to pester their subordinates for site updates so that they can in turn feed their own seniors with the updates,repetitive and non challenging work","Show more"
"5.0","18 Aug 2016","Best employer","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW11603669.htm","Junior engineer","Current employee","Tānda, Uttar Pradesh","","","NTPC is a good company. Working environment is too good. Salary is very good. It's medical facilities are very good.","Although NTPC is a good company but some demerits of Ntpc are it gives promotion in long timetime. Environment is pollute by flue gas of plant.","Show more"
"3.0","7 Sept 2015","Productivity of Corporation","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW7869568.htm","Anonymous employee","Former employee","","","","More work load per employee at all levels , at all areas . , redefine workload , workloads shall be increased ,with more projects by management so that employer & employees are in toes . Look for 2 paisa return on 1 paisa expenditure .","NTPC in lowest trajectory . Non decision , commitment is at  lowest ebb , redundancy in manpower , delivery of results is slowest ,","Show more"
"3.0","26 Dec 2017","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW18475088.htm","Anonymous employee","Former employee, more than 3 years","","","","1. Very good starting salary
2. Good medical benefits for self & family
3. Job Security","1. Posting can be in any project of India, employee has minimum say in the posting.
2. There is lot of yes-Sir attitude prevalent among the older generation.
3. Performance rating system not fairly managed.","Show more"
"4.0","21 Oct 2018","Good company but with some negatives","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW23049128.htm","Anonymous employee","Current employee, more than 5 years","","","","The Salary is undoubtedly good
Work life balance
Nice townships
Medical facilities
The bond employees develop while working and living in the same township","Location - you may have to work in remote parts of India, though township is provided
Jugad culture is prevalent","Show more"
"2.0","28 Mar 2015","Carefully tread the PSU Career Path","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW6211244.htm","Anonymous employee","Current employee","","","","Salary, benefits, job security, social support","pathetic work life balance, tenure based promotions up to lower top management, remote locations, no clear communication channels, policies and rules very restrictive and not at all employee centric, very difficult to upgrade professional skills while in service","Show more"
"5.0","7 Sept 2016","DGM","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW11844974.htm","Anonymous employee","Current employee","","","","Very healthy working environment and friendly co workers along with very good support from HR people in all areas of life and work","No growth promotion are slow makes you lazy in ters of how much work you can do in a day and usually projects are situated in remote areas","Show more"
"5.0","24 Jun 2012","great company....and it's moving aggressively ahead!!!!","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW1642192.htm","Executive trainee","Current employee, less than 1 year","Bharūch","","","1)  the best PSU in India
2) very good compensation and perks,
3) appropriate work/life balance....just work with diligence during job hours and thereafter...enjoy!!!!
4) scope for learning and knowledge is immense....
5) progressing aggressively ...with aims set high...and all thriving to achieve them with vigour","in a company like this...the only problem can be remote location....however, not in my case....","Show more"
