"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","31 Jul 2023","Awesome Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW78732931.htm","Sr manager it","Current employee","Gurgaon, Haryana","","","Unlimited Free Travel to IndiGo Destinations for the employee and family members","Nothing such to be worried about","Show more"
"4.0","20 Jun 2023","The people are great and talented and Fun place to work I enjoyed it immensely I would recommend it to anyone","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW77538833.htm","Qa manual tester","Current employee","","Remote, Benefits (particularly health insurance), People, Technology","industry is hot when it's strong and very cold when not, Subject to layoffs - two have occurred in the last 2 years","","",""
"4.0","15 Aug 2023","Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW79150915.htm","Associate director","Current employee, more than 5 years","New Delhi","Culture Great benefits Industry Financials","Salary Employee value Work pressure","","",""
"4.0","24 Jul 2023","Great place to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW78534791.htm","Distribution","Current employee, more than 1 year","Gurgaon, Haryana","Great place to get exposure with a decent work life balance","Pays lesser than the standard industry standard","","",""
"5.0","7 Aug 2023","na","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW78944995.htm","Anonymous employee","Current employee","Ahmedabad","yes good for freshers at all","none of any good too","","",""
"4.0","30 Jul 2023","nothing to say","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW78705961.htm","Cabin attendant","Current employee","","it should me more quick to do.","helpful in ways to get jobs quickly.","","",""
"2.0","22 Jun 2023","Ok if you like a/c","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW77611788.htm","Executive - aocs","Former employee, more than 3 years","Indore","","","A/c SLT Continuous work Training","Health issues Less resources No proper guidance to grow Everything is employees' fault","Show more"
"5.0","13 Jul 2023","Captain A320/321","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW78241376.htm","Captain","Current employee, more than 3 years","Gurgaon, Haryana","Great Admin Backup and backend support","Hectic schedules and long work hours","","",""
"4.0","27 Jun 2023","Best Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW77765322.htm","Aircraft technician","Former employee, more than 3 years","Bengaluru","Work Environment New Learning New Opportunities","Salary Toolings etc etc etc","","",""
"5.0","9 Jun 2023","Had an amazing time","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW77238441.htm","Senior cabin crew","Current employee","","","","Amazing accountability, growing, strategic, planning, management.","Changes in inflight services, food services,more inflight entertainments,fares, expansion","Show more"
"3.0","20 Jun 2023","Exhausting","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW77559800.htm","Executivo","Current employee","","Staff Travel facility for the employees and their family members","Exhausting job profile, less pay","","",""
"3.0","22 Jun 2023","Good job opportunities","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW77628828.htm","Security officer","Former employee, more than 5 years","Mumbai","Opportunities for overall career growth","Limited staff ...stressful situations mostly","","",""
"2.0","7 Jun 2023","Customer service","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW77165962.htm","Officer ao cs","Former employee, more than 1 year","Calcutta","","","Worst work culture in Kolkata station","Few good people' are running the show","Show more"
"5.0","13 Jun 2023","Customer service","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW77345685.htm","Customer service representative","Former employee, more than 3 years","Chennai","Good place to work nice environment","Good place but less salary","","",""
