"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"3.0","12 Mar 2021","Ok ok","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW43884873.htm","Unit sales manager","Former employee","Noida","","","","good team, pressure makes you acheive better","work pressure, managememt can be better"
"5.0","26 Mar 2021","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW44595642.htm","Developer","Current employee, less than 1 year","Mumbai","","","","People are very generous and helpful.","Nothing to say for this company."
"4.0","7 May 2021","Love to recommend!","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW46608083.htm","Territory manager","Current employee, more than 1 year","Bengaluru","","","","Good tech penetration in the company","High pressure and highly hectic"
"4.0","25 May 2021","Overall good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW47446272.htm","Business analyst","Current employee","Mumbai","","","","Good pay and good higher management","Bad Work life balance and team"
"4.0","1 Jun 2021","Good learning experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW47756999.htm","Sales manager","Current employee","Mumbai","","","","Lots to learn and rich experience","Work life balance and underpaid"
"4.0","4 Jun 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW47887133.htm","Operations manager","Current employee","Bengaluru","","","","Comapny has a Job security","there is no or very minimum growth scope"
"4.0","9 Jun 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW48100809.htm","Asm manager","Current employee, more than 1 year","Mumbai","Good company to start your career","Talent identification and grooming is lacking","Show more","",""
"4.0","28 Jun 2021","Sale","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW49022813.htm","Sales manager","Former employee","","","","","Nice work , good organization Lombard","Not transparency in organisation pls development transparency"
"3.0","15 Sept 2021","Good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW52590870.htm","Anonymous employee","Former employee, more than 1 year","","","","","Lots of activities in the office","No work life balance and low pay"
"4.0","18 Oct 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW54146020.htm","Anonymous temporary employee","Former temporary employee, less than 1 year","","Nice Wonderful support, good comments","Na
Nothing as I aware of when in in","Show more","",""
"3.0","25 Oct 2021","A good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW54432974.htm","Operations manager","Current employee","Bengaluru","","","","chilled out, no work load","Not much opportunity for growth."
"5.0","13 Nov 2021","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW55324296.htm","Deputy vice president","Current employee","New Delhi","","","","Good place to work with decent money","Recent trends reflect stagnant growth"
"4.0","3 Dec 2021","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW56191416.htm","Project manager","Former employee, more than 1 year","Mumbai","","","","Friday Fun Day, Employee friendly, learning opportunities","Excessive work load many a times"
"5.0","20 Dec 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW56927566.htm","Anonymous employee","Current employee, more than 3 years","New Delhi","","","","Great work environment, good behaviour","Too much work pressure but manageable"
