"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","3 Feb 2016","agency sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW9434382.htm","Agency channel manager","Current employee, more than 5 years","Calcutta","Liberty indipendence & past history of success attracted me.","New leaders of financial world gets freedom & accessibility to work.","Show more","",""
"2.0","19 Oct 2016","Insurance Advisor","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW12369491.htm","Insurance consultant","Current freelancer","Mumbai","Best in this field and number one in India in insurance field","attain more knowledge can perform more and more in this field","Show more","",""
"5.0","22 Mar 2017","Multi-Dimensional development","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW14293946.htm","Micro-processor operator","Former employee","Hyderābād","Strives for the overall development of the employee to make him a multi-dimensional personality.","Ambience in some of the branches should be improved.","Show more","",""
"5.0","31 Jul 2018","Awesome work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW21734046.htm","Pdo","Former employee, more than 1 year","Mumbai","Typical govt office.... No issues if u come.late and go early once in a week","Branch managers are 12 pass,so they don't know about new ways of teaching.","Show more","",""
"5.0","4 Nov 2020","I like the policy for the development of our country","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW38014534.htm","Assistant hotel manager","Former employee, less than 1 year","Roorkee","It is for the progress of our country","At least 3 policy of a month","Show more","",""
"4.0","30 Apr 2021","good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW46320050.htm","Lic agent","Current employee, less than 1 year","Kottayam","work with best partners, get good training on all aspects","so little pay for so much field work, has to interact with lot of new customers each day","Show more","",""
"5.0","17 Oct 2015","Insurance Advisor.","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW8333313.htm","Insurance advisor","Current employee","Ulhasnagar","Lic is a name of Trust.","There is time consuming system to pay renewals payments of clients at branches.","Show more","",""
"3.0","26 Jan 2016","Business Development Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW9336664.htm","Dy manager","Current employee, more than 10 years","Cochin","Most trusted brand in Life insurance sector.A Public sector undertaking which is aggressive and dominant.","poor career development opportunities.","Show more","",""
"5.0","1 Jun 2018","A very good pseudo government job","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW20849939.htm","Anonymous employee","Current employee, more than 10 years","","Government job
Stress free environment
Good rapport with colleagues
Numerous perks such as holidays, fixed working hours, salary increment on a regular basis, etc.","No grave con as such.","Show more","",""
"5.0","29 Jul 2019","Great Corporation","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW28320201.htm","Anonymous employee","Current employee","","It's the Best...Nation builder. Just enlist it in Share market and it will be biggest company in India.","Office ambience at some places need improvement.","Show more","",""
"5.0","14 Aug 2019","Working as LIC Agent. It’s been 9 years  now.","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW28621017.htm","Life insurance agent","Current employee, more than 8 years","Chittoor","All products are good. 
Flexible targets.
Pays in time.","Nothing cons, I like the company. 
But Agents will be Agents for life","Show more","",""
"5.0","16 Oct 2019","Work As a DO Profit","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW29847513.htm","Anonymous employee","Former employee","","No fixed work time schedule do your work any time you want to do.
Incentive
Etc","Only con is the Target to achieve for the first year...and nothing else...","Show more","",""
"4.0","21 Nov 2020","Great Corporation to work with.","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW38605961.htm","Administrative assistant","Current employee, more than 5 years","Jalandhar, Punjab","Fixed Working Hours, Less pressure and Home posting.","Huge Paperwork and unaccountability of lazy staff.","Show more","",""
"5.0","22 Jul 2012","best  in all insurance companies","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW1760650.htm","Lic agent","Current employee, less than 1 year","Sāngli, Maharashtra","life insurance corporation is second largest  corporation in india.","adopt new plan not like as single premium","Show more","",""
"4.0","7 Nov 2012","my exp in LIC","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW2115460.htm","Development officer","Current employee, more than 1 year","Calcutta","salary & other benefits are really good 
working in admin wings is best...","working in sales wing specially as DO is nightmare...huge business pressure","Show more","",""
"4.0","2 Mar 2013","My experience under LIC OF INDIA","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW2419648.htm","Senior manager","Current employee, more than 10 years","New Delhi","best atmosphere , comradeship among the collegues","not good pay, not 5 days week ,, not so professional atmosphere except some deptt","Show more","",""
"3.0","28 Mar 2017","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW14392704.htm","Lic development officer","Current employee","Amritsar","every thing is going on adopt no changes","do take up new aspects keep on crawaling with traditional thaughts","Show more","",""
"5.0","12 Jul 2017","Best Job In the largest state owned company","https://www.glassdoor.co.in/Reviews/Employee-Review-Life-Insurance-Corporation-of-India-RVW15864668.htm","Assistant administrative officer","Current employee, less than 1 year","Calcutta","","","","Handsome salary,worklife balance, Largest government organisation of India, you will feel proud to work here.","Work culture at some places are not good."
