"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","1 Aug 2022","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67411320.htm","Datacenter manager","Current employee, more than 1 year","Calcutta","","","","Reliance is a good company to work with.","Pay scales are not justifying the job role"
"4.0","9 Aug 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67721944.htm","Executive","Current employee","","","","","Nothing to say about this company","It is very good place to work"
"4.0","10 Aug 2022","Its good","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67748612.htm","Anonymous employee","Current employee, more than 8 years","","","","","No much work pressure, Great experience.","Salary increment is a bit low"
"3.0","26 Jun 2022","Good Organization to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW65990522.htm","Process technologist","Current employee, more than 10 years","Navi Mumbai","Job stability, flexibility, facilities, family insurance policy, timely salary","HR policy, salary & increment structure","Show more","",""
"4.0","19 Jun 2022","this company is very good and joined to me in company then I is lucky person","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW65745696.htm","Anonymous employee","Current employee, more than 3 years","Aurangābād, Maharashtra","I am interested in this company","new technology used in company","Show more","",""
"4.0","6 Aug 2022","Civil engineer salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67615423.htm","Civil engineer","Current employee, more than 1 year","Bengaluru","","","","Good to work here at RIL","Not great ambiance but can manage"
"5.0","22 Jul 2022","One of the best companies to work at","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67014592.htm","Research scientist","Current employee","","","","","wonderful working culture is seen at RIL","less increment leads to low motivation"
"4.0","18 Apr 2022","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW62922205.htm","Associate software engineer","Former employee","","best environment
good working condition
better knowledge
worthy of money
execellent projects","You'd wear many hats. 
There's constant change. 
You'll have unpredictable working hours. 
There are fewer employee benefits.","Show more","",""
"5.0","16 Jul 2022","Nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66773182.htm","Project manager","Current employee, more than 1 year","Baroda, Rajasthan","Just like govt company you have more leisure time.","Just like govt company all approval will take long time. 
No increment.","Show more","",""
"4.0","10 Aug 2022","Very best place","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67764793.htm","Project manager","Former employee, more than 1 year","","","","","Very best place to work","Nothing to say all good"
"4.0","25 Jul 2022","WLB","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67148505.htm","Manager","Former employee, more than 3 years","Jāmnagar","okay WLB for plant managers","marginally thin manpower for plants","Show more","",""
"5.0","3 Aug 2022","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67498048.htm","Ai/ml solutions","Former employee","Navi Mumbai","","","","Good Culture, great work life balance","Slow work, Onboarding process took too much time"
"5.0","30 Jul 2022","Nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67334219.htm","Maintenance engineer","Former employee, more than 1 year","","","","","Easy work culture and cooperative people","Very slow growth rate as compared to other industries"
"4.0","29 Jul 2022","Store handling","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67330134.htm","Store manager","Former employee, more than 1 year","","","","","Good management and structure ..good employees.","Timings .frequent travel when there is a new store opening"
"4.0","8 Aug 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67662051.htm","Deputy manager - operations","Former employee, more than 3 years","Navi Mumbai","","","","Good company to join for freshers","No shift allowance for night shift"
"3.0","9 Aug 2022","Data science","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67729718.htm","Anonymous intern","Current intern","","","","","Work culture, ethics, good salary","Less growth opportunity, no work from home"
"5.0","6 Jul 2022","Great experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66348615.htm","Marketing assistant","Current intern, less than 1 year","Mumbai","The work culture at Reliance is amazing.","However, since it’s such a big company, the work load is too much to handle at times.","Show more","",""
"3.0","26 Jul 2022","Relaince industries limited as Sr. manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67149621.htm","Senior manager, operations","Current employee, more than 5 years","Dahej","Good benifit, Work life balance","Financial growth is fair enough 
Pay scal is fair","Show more","",""
"3.0","21 Jul 2022","work life balance, not paid as per market.","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66975816.htm","Project manager","Current employee","","flexible timings. employee friendly.
managers are good.","work life balance, not paid as per market.","Show more","",""
