"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","3 Oct 2021","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW53453158.htm","Senior executive human resources","Current employee","","Respect, non discrimination, well being","Nothing such to share to share about","","",""
"3.0","18 Nov 2021","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW55538902.htm","Assistant manager","Current employee, more than 1 year","Gurgaon, Haryana","","","Interesting work, good team, work culture is good","Work life balance, lengthy processes","Show more"
"3.0","24 Sept 2016","Design engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW12058586.htm","Haryana","Current employee","Gurgaon, Haryana","Good values system followed in company","Low on opportunities for professionals. Wasting talent.","","",""
"5.0","15 Feb 2018","very good","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW19270012.htm","Anonymous employee","Former employee","","wonderful management, helpful colleagues","should hire from PAN India B schools","","",""
"5.0","24 Jun 2019","Good Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW27571436.htm","Anonymous intern","Former intern","","Good Brand to work with.","I didn't find any con.","","",""
"3.0","5 Sept 2019","Very good but not best","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW29046816.htm","Senior process analyst","Current employee, more than 5 years","Gurgaon, Haryana","Good hr policy for employees","Work life balance isn't good","","",""
"4.0","19 Aug 2020","good working environment","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW35081342.htm","Intern","Former intern, less than 1 year","Chennai","big company, lot to learn","less opportunities of growth, stagnant pay","","",""
"5.0","14 Sept 2020","good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW35925609.htm","Anonymous employee","Current employee","","work life balance is very good","let me clear interview first","","",""
"4.0","19 Dec 2020","Amazing culture","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW39624658.htm","Anonymous employee","Current employee, more than 1 year","","Excellent work-life balance and decent hikes","Laid back attitude of top management","","",""
"5.0","23 Jun 2021",".","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW48774483.htm","International marketing manager","Current employee","","Respectful, Great Culture, Employee Engagement, Friendly Environment","Work load,Lengthy Reports, Exessive Presentations","","",""
"5.0","31 Aug 2021","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW51913626.htm","Assistant officer","Current employee","Gurgaon, Haryana","Not interested to give any such","Salary and benefits and company culture","","",""
"5.0","27 Jan 2019","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW24402626.htm","Anonymous employee","Current employee","","Good company, Good culture, good growth","None cons as of now.","","",""
"3.0","19 Apr 2019","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW25753600.htm","Anonymous intern","Former intern","","Very Nice atmosphere to work","Nothing bad about this organization","","",""
"4.0","20 Sept 2020","intern","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW36175417.htm","Anonymous intern","Former intern","","nice people good salary and stipend","work burden work hours sometimes more","","",""
"5.0","30 Dec 2020","Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW39930533.htm","Program officer","Current employee","Gurgaon, Haryana","Good culture and supportive staff","No cons other than Slow growth","","",""
"5.0","17 Jan 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW40863985.htm","Head - it","Current employee","Gurgaon, Haryana","People friendly and professional work culture","Vertical hierarchy, sometimes slows decisions","","",""
"5.0","28 Sept 2021","Technical Textiles","https://www.glassdoor.co.in/Reviews/Employee-Review-SRF-RVW53205178.htm","Production manager","Current employee","Chennai","Polyester industrial yarn mfg unit","PIY manufacturing company in Chennai","","",""
