"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","9 Oct 2015","Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW8245169.htm","Intern","Former intern, less than 1 year","Pithampur","Great place for a Manufacturing student of second year to work at. Employees are friendly. There is lot to learn about assembly, operation research and supply chain management.","salary not very high. it is a Monday to Saturday job. When problem occurs, you can even be called on Sundays.","Show more","",""
"2.0","12 Sept 2016","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW11894980.htm","Assistant manager","Current employee","","Learning; good Culture; one time salary credit & appraisal","No growth for old employees; No/less Promotion, Policy is not rigid for promotion & designation.

you may find many employees with equal potential working on different designation (ie. 8 year experience; Equal education, one is working as an assistance manager & other one is as a manager)","Show more","",""
"4.0","26 Jan 2021","Remote diagnostic expert in uptime work on BS6 /BS4 Vehicles","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW41423157.htm","Assistant manager","Current employee, more than 3 years","Indore","Can interact withe working end of the industry and work as a bridge between production and on road experience.","Hectic Job too much pressure to handle always should be ready to work.","Show more","",""
"5.0","4 Feb 2015","Great Place to work, learn & earn","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW5851413.htm","Manager","Former employee, more than 5 years","Pithampur","Quite a lean organization leading to ample work opportunities. Good organization structure, performance appraisal system & pay master in automotive segment","Huge work pressure & working on war-foot basis","Show more","",""
"4.0","17 Aug 2020","Great Management team - Great Vision - Learnings","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW34977905.htm","Team manager","Former employee, more than 5 years","Chennai","Great Top Management; Learning and Development; 5 day week; Great Benefit Package","Middle Management is not great; No great Work-Life balance","Show more","",""
"4.0","1 Sept 2020","Excellent work atmosphere","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW35528645.htm","Production supervisor","Former contractor, less than 1 year","Pune City","Upper management is helpful and there is a wide scope for promotion.","Workload is there, but it doesn't bother.","Show more","",""
"4.0","11 Feb 2017","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW13737054.htm","Department manager","Former employee, more than 1 year","Indore","","","","Very good company.  Work and personal life balance  is too good. Lot of facilities","Flexible pay (salary structure) to complex  unable to understand.. in hand salary is less as calculated CTC"
"5.0","31 Jul 2021","Sales manager job handling out side sales and pipe lines of each executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW50509394.htm","Sales manager","Former employee","","Selling huge vehicles at best price with out giving more discounts","Selling huge trucks  and job is bit challenge","Show more","",""
"4.0","11 Jan 2020","Great Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW31236614.htm","Anonymous employee","Current employee","","Open, healthy and Casual Culture, Flexible hours, Good compensation etc","Career Growth and Development plans not there","Show more","",""
"5.0","11 Dec 2020","I have Total 2 years experience. 1 year in production dipartment, 6 months marketing department, 6 months quality contro","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW39394065.htm","Quality engineer","Former employee, more than 1 year","Pithampur","I want to learn more","Working with new staff and employees","Show more","",""
"4.0","26 Apr 2021","A good learning experience but with high pressure scenario","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW46052254.htm","Channel sales manager","Current employee, more than 3 years","Salem, Tamil Nadu","Company is well Knowledged in the business","Language used and the work culture","Show more","",""
"4.0","12 Aug 2013","Attractive company to start your career","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW2924919.htm","Assistant engineer","Former employee, more than 1 year","Pithampur","Great engineering challenges.
Attractive salaries and packages.","Less than professional environment.
Very few growth opportunities.","Show more","",""
"5.0","16 Mar 2016","Fiscal Incentives and Inventory audit","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW9933526.htm","Intern","Former employee","Pithampur","The infrastructure is very cool and friendly .","Too much job pressure on employee.","Show more","",""
