"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","4 Jan 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW40101403.htm","Anonymous intern","Former intern","","","","","Company has good working environment","Saturday is a working day"
"4.0","19 Jan 2021","Development","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW40988452.htm","Internship","Former employee, less than 1 year","Bengaluru","","","","Friendly Atmosphere, helpful senior associates","Nothing nothing nothing nothing nothing"
"3.0","27 Aug 2021","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW51757025.htm","Project management","Current intern","","Was not a great experience","It's best if you don't","Show more","",""
"3.0","20 Mar 2014","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW3908005.htm","Systems","Former intern, less than 1 year","Hyderābād","","","","Nice projects to work on","Logistics can be handled better"
"1.0","7 Jun 2017","Passion Killer","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW15368312.htm","Deputy manager","Current employee, more than 3 years","Bengaluru","Job security
You can sleep peacefully
Best place for a sadist
Has a hospital u should never got
Saturday working","Zero Integrity
Zero respect for individual
Running an internal scam
Casteism
A normalising attitude is here. People with passion are hammered down.
Favouratism","Show more","",""
"3.0","6 Aug 2018","Good.","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW21838787.htm","Internship","Current intern, less than 1 year","Bengaluru","","","","Good exposure to industrial atmosphere.","No one works after lunch."
"2.0","26 Jul 2020","Project","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW34439263.htm","Intern","Former intern, less than 1 year","","","","","they really make good products","the work environment is not ok"
"3.0","22 Sept 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW52925089.htm","Anonymous temporary employee","Current temporary employee, less than 1 year","","Good work environment
Food average
Great knowledge","No improvement
No growth
Low salary
Less oriented","Show more","",""
"1.0","13 Dec 2019","worst work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW30863508.htm","Anonymous employee","Current employee","","job security is the only advantage.","no work life balance, poor management, low salary and perks, no recognition of talent.","Show more","",""
"1.0","18 Dec 2015","Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW8953621.htm","Anonymous employee","Former employee","Bengaluru","Worst PSU & 3rd class HR system who doesn't know  Technical qualification of Graduate Engineering. Only politics in HAL","Only rest & rest doing nothing.","Show more","",""
"1.0","17 Dec 2015","Worst Company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW8943414.htm","Finance officer","Current employee, less than 1 year","Bengaluru","PLEASE DO NOT JOIN THIS COMPANY","Unethical company, worst corporate policies, very bad  company, Job profile is allocated as per Qualification.
worst  PSU !!","Show more","",""
"1.0","2 Jan 2018","Filled with Undeserving people. No work except maintenance","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW18553743.htm","Project intern","Former intern, more than 1 year","Hyderābād","Good pay and Privileges with benefits","Unworthy people right from management to Engineeriing departments","Show more","",""
"1.0","1 Apr 2018","Graduate Apprentice","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW19960116.htm","Anonymous contractor","Former contractor, less than 1 year","","Nothing is best. No New Ideas.","Helpless Staff. Nothing to learn. It was just a waste of time.","Show more","",""
"1.0","20 Sept 2018","AME trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW22587062.htm","Ame trainee","Former employee, less than 1 year","Bengaluru","Good company who doesn't want to work hard and sleep at work","Lack of work ethic, boring","Show more","",""
"1.0","2 Jan 2021","Worst Company to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW40014065.htm","Officer","Current employee, more than 5 years","Nashik","Job Security is the only 1 good thing","Typical Government employee attitude. Lazy and delayed.","Show more","",""
"1.0","23 Jun 2015","Life in HAL","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW6993359.htm","Design engineer","Current employee","Bengaluru","Time available after office hours is more than enough to do others things.","Nothing new in terms of technology, work.
Very less pay.","Show more","",""
"1.0","12 Dec 2017","Politics PSU","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW18310818.htm","Design engineer","Former employee, more than 3 years","Bengaluru","NO work, Especially in AERDC","Need to lick Boss to get promotion","Show more","",""
"1.0","30 Oct 2018","its better not to come here","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW23188020.htm","Anonymous employee","Current employee, more than 3 years","Bengaluru","idling and lot of time to take leaves","rest everything is a con..","Show more","",""
"1.0","25 Feb 2021","Aircraft tooling","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW43099008.htm","Deputy manager","Current employee, more than 8 years","Bengaluru","Nothing very bad company no use","Very bad culture very bad company","Show more","",""
"1.0","11 Oct 2021","Average","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW53822425.htm","Anonymous employee","Current employee, less than 1 year","","","","","Very poor company to work","Don’t waste your career here"
"5.0","6 Oct 2024","Absolutely one of the best industrial experiences in my career.","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW91673246.htm","Internship","Former intern","","","","","learning, aerospace concepts learning and implementation","no negative review from my side"
