"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","21 Oct 2018","A Maharana company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW23048432.htm","Anonymous employee","Former employee","","","","Near monopoly business. Good salary","Posting in remote coalfield areas.","Show more"
"3.0","22 Jan 2019","Okay company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW24329863.htm","Anonymous employee","Former employee","Decent compensation in the industry","No work life balance, no personal growth","","","",""
"3.0","21 Feb 2019","I have worked for 3 years","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW24824377.htm","Anonymous employee","Former employee","","","","Central Govt. 
Perks and benefits","Posting Poor Work culture Depressing environment","Show more"
"5.0","30 Mar 2019","Decent salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW25423120.htm","Assistant manager","Current employee, more than 1 year","job security, get extra facilities time to time","bad locations, worst working culture","","","",""
"4.0","12 Feb 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW31820830.htm","Anonymous employee","Former employee, more than 1 year","Work Life Balance is good in Coal India Limited","Slow Culture leads to low motivation","","","",""
"4.0","29 Jun 2020","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW33966908.htm","Software developer","Former employee, more than 1 year","best work ever in the coal india","there is no con in working here","Bengaluru","","",""
"4.0","7 Jul 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW34085143.htm","Anonymous employee","Current employee","settled job, plenty of time to explore yourself","working at remote location is bit tiring","","","",""
"5.0","4 Jul 2020","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW34048794.htm","Deputy manager purchase","Current employee","Govt job .. Healthy benefits and money","No such cons .. Risky at mines","Āsansol, West Bengal","","",""
"5.0","14 Aug 2020","googd greaat awesome fabulaous going","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW34912927.htm","Assistant manager","Current employee","googd greaat awesome fabulaous going","stage fear black dust incentives","Singrauli","","",""
"4.0","22 Sept 2020","An average PSU company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW36239800.htm","Anonymous employee","Current employee","Good pay, above average than other companies","Bad working culture; typically PSU","","","",""
"4.0","30 Oct 2020","It was great working there.","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW37807116.htm","Anonymous intern","Former intern","Get to learn from skilled engineers.","Too much dust affected mines.","","","",""
"5.0","12 Jan 2021","Good public sector","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW40543873.htm","Subordinate engineer","Current employee","Highly paid public sector under taking company.","Working atmosphere is not good","","","",""
"3.0","16 Jan 2021","Good pay","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW40851642.htm","Assistant manager","Former employee, more than 3 years","Good package, no competition, PSU","Middle management bloating, hr practically non existent, toxic work culture","","","",""
"5.0","1 Jun 2021","Good organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW47767161.htm","Personal assistant","Current employee","Employee benefits are very good","No demerits that I have encountered till now","Rāmgarh, Jharkhand","","",""
"5.0","15 Sept 2021","Summer Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW52574528.htm","Summer intern","Current intern, less than 1 year","It was a great learning curve.","No cons as such in my opinion.","Jharsuguda","","",""
"5.0","3 Jul 2017","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW15731921.htm","Anonymous employee","Current employee","Handsome salary and Less work load","Distant location and suboptimal work culture","","","",""
"5.0","8 Aug 2017","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW16263424.htm","Finance manager","Current employee, less than 1 year","","","Hazaribagh","Good salary and good perks","Remote place in all colliries","Show more"
"5.0","27 Jun 2019","Best Mining Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW27649719.htm","Anonymous employee","Former employee","Chill job and work place","No cons as per my experience","","","",""
"5.0","28 Jul 2019","Bad worst","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW28288608.htm","Anonymous employee","Current employee","","","","Good salary for the employee","Bad environment & worst air quality","Show more"
"4.0","30 Sept 2019","Human resource management","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW29532307.htm","Anonymous employee","Former employee","Job stability due to government job","Less flexibility due to bureaucratic approach","","","",""
"4.0","10 Dec 2019","Asst. Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW30801929.htm","Anonymous employee","Former employee","","","","Free time, good pay structure","Inferior location, mining environment pollution","Show more"
"4.0","1 May 2020","India's Maharatna","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW32971681.htm","Assistant manager","Current employee, more than 1 year","You will get Good perks and facilities","Difficult working environment and work culture","Bokāro","","",""
"4.0","1 Jun 2020","good organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW33471659.htm","Manager","Current employee, less than 1 year","a caring employer and gives good career opportunities","work pressure and locational disadvantage","Mumbai","","",""
"2.0","9 Aug 2020","Salary coal india","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW34732967.htm","Assistant manager","Former employee, more than 1 year","","","Angul","Leisure time, work at your convenience","Harsh conditions, hot weather working conditions","Show more"
"2.0","11 Aug 2020","Company to retire","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW34826226.htm","Assistant manager","Former employee","","","Sambalpur, Orissa","- Good pay
- Relaxed working hours","- Laid back attitude
- PSU culture","Show more"
"5.0","15 Oct 2020","Awesome","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW37182114.htm","Anonymous employee","Former employee","Nothin special about it good","Share some downsides of Coal there are none","","","",""
"4.0","19 Dec 2020","Good pay package","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW39628140.htm","Anonymous employee","Current employee, more than 10 years","CTC is much above the base pay.","No stock option is provided.","Rānchī","","",""
"5.0","6 Apr 2021","Nice job","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW45125375.htm","Assistant manager","Current employee","Everything is fine, good company","Nothing vons are there, eveeything is fine","Rānchī","","",""
"5.0","14 Apr 2021","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW45513121.htm","Dy manager","Current employee, more than 8 years","Salary, Work and Life Balance, Authoriry","24 hours of duty, ERP implementation hurdle","","","",""
"4.0","14 May 2021","Mining","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW46963614.htm","Assistant manager","Current employee, more than 3 years","","","Sonbhadra","GOOD PACKAGE EVEN TO FRESHERS
JOB SECURITY","Location
Mining activity
Manual / Pen Paper modee of working","Show more"
"5.0","6 May 2021","Human resource","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW46557367.htm","Deputy manager","Current employee, more than 8 years","","","Āsansol, West Bengal","Job security and social security are great","Location
Residential facililty not adequate
Local problems","Show more"
"4.0","31 May 2021","Great Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW47687991.htm","Manager finance","Current employee","Work Life Balance, Good Pay","remote locations, difficult connectivity, rural postings","Calcutta","","",""
"5.0","20 Aug 2021","Awesome","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW51417149.htm","Anonymous employee","Current employee, more than 8 years","There is no pro being a worker.","I cannot think of a con","","","",""
"3.0","4 Oct 2021","Work at NSCH, Coal India","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW53484458.htm","General duty medical officer","Current temporary employee, less than 1 year","Salary is quite lucrative for MBBS","The holidays are extremely less","Tālcher","","",""
"3.0","7 Oct 2021","Good organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW53689572.htm","Assistant manager","Current employee, less than 1 year","","","Mumbai","Management is good for employed","Water is not good night","Show more"
"3.0","18 Oct 2021","Working condition average","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW54172760.htm","Manager","Current employee","Good medical facility and job security","there are no cons as per me","Raigarh","","",""
"2.0","6 Jan 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW57505391.htm","General labour","Current employee","","","Shahdol","1. Compensation is great
2. Workload is less
3. Medical facility is good","Work culture is very bad","Show more"
"4.0","26 Dec 2013","good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW3457423.htm","Anonymous employee","Current employee, more than 10 years","government job so fixed job","working environment and growth is very poor..","","","",""
"3.0","13 Mar 2017","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW14173085.htm","Anonymous employee","Former employee","good work place I am enjoying","Nothing bad I observe every company is same","","","",""
"5.0","12 May 2017","Excellent job","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW15031000.htm","Executive engineer","Former employee, more than 1 year","Very good salary for you","Underground humid work environment in UG","","","",""
"2.0","29 Aug 2017","Assistant manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW16566648.htm","Anonymous employee","Current employee","Core mechanical engineering is applied here .","No specified working hours for excavation cadre","","","",""
"4.0","14 Feb 2019","Great Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW24710921.htm","Anonymous employee","Former employee","Helpful people , supportive work culture","Technology advancement required in the company","","","",""
"5.0","13 Mar 2020","Import of machinaries","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW32357486.htm","Clearing and forwarding division","Current intern, less than 1 year","No salary for interns there","Less work as an intern","Calcutta","","",""
"2.0","17 Nov 2020","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW38463404.htm","Assistant manager","Former employee, more than 3 years","Less pressure, good compensation, easy to get leaves","Poor facilities, corruption, no support from seniors","Dhanbād","","",""
"5.0","28 Nov 2020","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW38816605.htm","Engineer","Current employee, more than 1 year","Good for working environment and good","Not bad for work environment","Dhanbad-Cum-Kenduadih-Cum-Jagata","","",""
"5.0","11 Jan 2021","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW40422108.htm","Anonymous employee","Current employee","Good company to work with.","Less job rotation hence low skill upgradation.","Bokāro","","",""
"2.0","4 Feb 2021","Coal india review","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW41986496.htm","Assistant manager","Current employee","No work for certain department","Poor work environment, unfriendly promotion policy, No amenities","Rānchī","","",""
"5.0","15 Feb 2021","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW42515184.htm","Anonymous employee","Current employee","good very good good very good","ok ok type ok ok type","","","",""
"3.0","11 Jun 2021","Differnet Exposure","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW48201434.htm","Operations","Former employee","Learn through experiment, Time for side projects, security","Un-organised, slow, Remote working conditions.","Bengaluru","","",""
"4.0","9 Sept 2021","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW52336977.htm","Dy manager","Current employee","Freedom to explore to your heart's content","Most Locations are the main hindrance.","Singrauli","","",""
"5.0","28 Nov 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW55954373.htm","Anonymous intern","Former intern, less than 1 year","Good for interns nice work culture","Nothing as such overall nice experience.","","","",""
"3.0","16 Dec 2021","Good Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW56793893.htm","Assistant manager","Former employee, more than 3 years","Good salary and perks, various benefits","Remote location and use of old technology","Nāgpur, Maharashtra","","",""
"2.0","6 Aug 2018","Coal India","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW21828938.htm","Anonymous employee","Former employee","good salary and less pressure","very bad infrastructure and no growth and development","","","",""
"4.0","11 Sept 2018","Dy. Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW22413906.htm","Anonymous employee","Current employee","Handsome Salary Free housing","remote locations and lot of work pressure","","","",""
"4.0","8 Feb 2019","Satisfactory","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW24613472.htm","Anonymous employee","Current employee","Simple routine work. Great Work life balance.","Salary and perks.. Pay revision","","","",""
"4.0","6 Jan 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW31141579.htm","Anonymous employee","Current employee","family time ,salary, office hours","job satisfaction, work culture and seniors attitude","","","",""
"4.0","19 Jan 2020","Software engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW31371649.htm","Anonymous employee","Former employee","Good company, very good salary","Work environment, work at remote places","","","",""
"3.0","6 Feb 2020","Rating","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW31713279.htm","Assistant manager","Current employee, more than 3 years","Good salary, less working hours in field","Poor culture, poor management, poor infrastructure","Āsansol, West Bengal","","",""
"4.0","28 Apr 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW32928098.htm","Deputy manager human resources","Current employee, more than 8 years","Best social security and retirement benifits","Remote location and Trade union problem","Āsansol, West Bengal","","",""
"3.0","28 May 2020","Nill","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW33401623.htm","Assistant manager","Former employee, more than 1 year","PSU company, work life balance","Poor management, mostly paper work , no automation","Rānchī","","",""
"4.0","7 Jun 2020","Decent Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW33567644.htm","Assistant manager","Former employee, more than 1 year","Good Salary with good perks","Bad Work Culture, Poor working conditions","Anūppur, Madhya Pradesh","","",""
"4.0","17 Aug 2020","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW34996455.htm","Assistant manager","Current employee","Good Salary and Allowance. Good learning.","No personal life. Slow career growth.","Durgapur, West Bengal","","",""
"4.0","13 Sept 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW35906393.htm","Vocational trainee","Current intern","very flexible working hours. good learning experience","working conditions not that good","Calcutta","","",""
"4.0","23 Dec 2020","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW39769822.htm","Graduate engineer trainee","Current employee, more than 1 year","It is biggest company in India","This company anywhere in India","Nashik","","",""
"5.0","4 Mar 2021","oksdd","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW43459577.htm","Tax analyst","Current employee","a good company to work","there is no such to disclose","Bhubaneshwar","","",""
"5.0","31 Mar 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW44823926.htm","Staff officer","Current employee, more than 10 years","","","Rānchī","Good work culture
Good facilities
Good pay","Huge responsibility
24x7 working activities
Transferable job","Show more"
"3.0","13 May 2021","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW46880209.htm","Anonymous employee","Former employee, more than 1 year","Good and beneficial better pay","Nothing in precise, Not applicable","Nāgpur, Maharashtra","","",""
"4.0","10 May 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW46723806.htm","Deputy manager","Current employee, more than 10 years","","","Korba","Good company 
Gives bonus timely","No cons is there for present","Show more"
"3.0","16 May 2021","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW47023131.htm","Senior manager","Current employee","","","Jharsuguda","Good salary, goods perks, good work load","Poor working condition.
Bad quarter.
Bad health amenities.","Show more"
"5.0","29 May 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW47643534.htm","Chartered accountant","Current employee","Good co for working here","Work envt is not good","New Delhi","","",""
"4.0","9 Jul 2021","Nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW49547095.htm","Sales and marketing intern","Current intern, less than 1 year","Good work culture,office, welfare, compensation","workforce,timings,location, conventional methodology, delay in recruitment","Calcutta","","",""
"5.0","8 Sept 2021","Company review","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW52231961.htm","Senior manager","Former employee, more than 8 years","Great Pay, great infrastructure, facilities","work pressure, work life balance","","","",""
"3.0","28 May 2015","good work/life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW6727000.htm","Anonymous employee","Current employee","","","","casual atmosphere
not such pressure
10-5 duty","no such big personal development","Show more"
"3.0","11 Dec 2016","Cil work","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW12963406.htm","Assistant manager","Current employee","Enjoy freedom of work, job security","average facillities at job place","Betūl, Madhya Pradesh","","",""
"3.0","10 Nov 2017","Coal India Linited","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW17830270.htm","Dy manager","Current employee, more than 8 years","","","Calcutta","Public Sector Unit company India","No life
No Culture
Bad promotion policy","Show more"
"4.0","18 Jan 2019","As","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW24272787.htm","Anonymous employee","Current employee","PSU and a governmnet company","Working hour high and poor location","","","",""
"5.0","29 May 2019","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW26374222.htm","Anonymous freelancer","Current freelancer","Maharatna flexible satisfaction and good","Not that much but remote","","","",""
"5.0","6 Dec 2019","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW30744431.htm","Anonymous employee","Former employee","","","","Good perks Good timings
work place","no much scope for development","Show more"
"3.0","18 Mar 2020","Decent pay","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW32417810.htm","Assistant manager","Former employee","","","Bilāspur, Chhattisgarh","Decent pay
government job hence secure","no personal growth options
highly hierarchical structure","Show more"
"4.0","22 Jun 2020","Nil","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW33826410.htm","Assistant manager","Current employee","Work and life balance, handsome salary","Culture and values, career opportunities","Āsansol, West Bengal","","",""
"3.0","8 Sept 2020","Work to rule","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW35727478.htm","Dy manager","Current employee, more than 8 years","Opportunities to grow is more","Govt rules regulations guidelines etc","Nāgpur, Maharashtra","","",""
"4.0","29 Jan 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW41630003.htm","Assistant manager","Current employee","","","","Good company to work with","Nothing to mention as such","Show more"
"4.0","11 Mar 2021","Positive","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW43851699.htm","Assistant manager","Former employee","Work life balance, good pay","Location away from town, slow promotions","New Delhi","","",""
"3.0","13 Jun 2021","Coal India","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW48275153.htm","Anonymous employee","Former employee, more than 3 years","Govt job, perks, work life balance","No personal development, senior management","","","",""
"3.0","13 Jun 2021","Ok ok job","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW48294128.htm","Mechanical engineer","Current employee","Good salary and perks. Btw","Job location,dust, pollution,foul language, Hazardous","Nāgpur, Maharashtra","","",""
"4.0","20 Jun 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW48604277.htm","Anonymous employee","Current employee","Good work life there for working","At very good locationworking hatwaotkig","","","",""
"4.0","26 Jul 2021","Cil","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW50312857.htm","Assistant manager","Former employee","Good salary good package enough","Location issue and harsh work conditions","Rānchī","","",""
"5.0","12 Jul 2021","abc","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW49635813.htm","Anonymous employee","Current employee","best salary in the industry","very remote location of job","","","",""
"5.0","25 Nov 2021","Moderate","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW55855675.htm","Statistician","Current employee, more than 3 years","Moderate workload, psu, govt benifits","Work culture is not good","Āsansol, West Bengal","","",""
"3.0","1 Dec 2017","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW18151618.htm","Anonymous employee","Current employee","Good Life Balance, Time to prepare","Interior Location , Not MNCS","","","",""
"3.0","24 May 2018","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW20730576.htm","Anonymous employee","Former employee","","","","Govt Job 
Good pay and perks","Too much of politics","Show more"
"3.0","12 Sept 2018","DM","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW22443015.htm","Anonymous employee","Current employee, more than 5 years","Salary and Work Life Balance","Remote locations in all the subsidiaries","","","",""
"2.0","24 Mar 2019","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW25316015.htm","Anonymous employee","Current employee, more than 5 years","Good work-life balance, good salary","Poor working culture, interior working locations","","","",""
"3.0","11 Sept 2019","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW29160500.htm","Anonymous employee","Current employee","PSU, Job, Work life balance","Culture, Location, Growth, technology use","","","",""
"3.0","18 Jan 2021","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW40939144.htm","Assistant manager","Former employee, more than 3 years","Govt Job, perks, work-life balance","work culture, Remote work location, discipline","Singrauli","","",""
"4.0","24 Apr 2021","CMPDIL","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW45997146.htm","Assistant manager","Former employee, more than 3 years","Work Life Balance, Govt. Benefits","Poor growth opportunities, Remote Location","Rānchī","","",""
"4.0","1 Jul 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW49184980.htm","Assistant manager","Current employee","Good, salary, job, security, rateq","Remote location, bad work environment","","","",""
"4.0","25 Nov 2018","Maharana PSU","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW23553784.htm","Anonymous employee","Current employee","","","","1-work exposure
2-pay & perks","1-remote postings
2-work culture
3-slow promotions","Show more"
"2.0","6 Mar 2021","Bad company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW43574747.htm","Assistant manager","Current employee","Good salary, less responsibility, timing","Bad work culture, bad workers","","","",""
"2.0","24 Oct 2021","Qwe","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW54407554.htm","Assistant manager","Current employee","mDecent salary is in hand","Worst working condition, worst leaving condition","","","",""
"2.0","11 Oct 2020","OK","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW37003099.htm","Anonymous employee","Former employee","good to learn great things","some what harsh work culture","","","",""
"1.0","11 May 2016","worst company to work for Chartered Accountants","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW10562451.htm","Management trainee (finance) ca","Current employee","","","Dhanbād","Job Security
less work load as compared to private organisation","Bad pay structure,
Remote Location,
Ridiculous work culture,
Worst Infrastructure
no Learning opportunity","Show more"
"1.0","6 Dec 2017","Horrible work culture and conditions","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW18228790.htm","Anonymous employee","Current employee","","","","Salary is good.

Work load is not much if you know how not to work and still manage your bosses.","Red - Tapism

Horrible working conditions with not even the bare minimum basic necessities available.

Pathetic work culture.","Show more"
"1.0","15 Feb 2017","Working at CIL","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW13801104.htm","M t","Current employee","","","Jharsuguda","Less work-load. Good Work-life balance","Learning factor zero.
Poor work culture.
Very poor infrastructure and facilities.
Poor HR, top management ignores problems of new entrants.","Show more"
"1.0","3 Dec 2015","Strict no for Chartered Accountants. But very good for Cost Accountants.","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW8813022.htm","Anonymous employee","Current employee","","","","Work Life balance is very well mainained","Very bad HR and other facilities and extremely bad postings.","Show more"
"1.0","14 Nov 2021","NOT GOOD CULTURE WISE","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW55354335.htm","Management trainee","Former employee, more than 1 year","","","Raipura, Madhya Pradesh","Govt job. Rest good salary.","No work-life balance. Forget family life. bad work culture. Old people with old mindset, still using 1990s softwares.","Show more"
"1.0","7 Dec 2018","Management Trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW23745930.htm","M t","Current employee, more than 1 year","","","","Govt. Job i.e. Job Security","Coal dust locality posting, non - working seniors, credit takers, mining dominated, M.Tech holder from IITs will work under Diploma Holder General Manager!","Show more"
"1.0","23 Jun 2019","Working since 7 years","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW27559146.htm","Assistant manager","Current employee, more than 5 years","","","Sonbhadra","You just get a good salary","Hell like life, no co ordination, work culture I don't ever thought of","Show more"
"1.0","27 Aug 2016","Salery","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW11710603.htm","Dy manager","Current employee","","","Rānchī","At Entry level for Management Trainees around 45K inhand","Location is very remote with limited facility","Show more"
"1.0","26 Oct 2020","Not a good place to grow","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW37615380.htm","Manager","Former employee","Good perks ( which comes with life at mines and jungles)","No work life balance. Remote location. Management doesn't care. Corruption.","Calcutta","","",""
"1.0","13 Jul 2018","worst psu","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW21465699.htm","Anonymous employee","Former employee","nothing. even the salary is now less that other psu.","Huge corruption and politics. Salary is low wrt other psu. work culture is pathetic.","","","",""
"1.0","17 Sept 2012","Worst PSU among the lot ..","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1962190.htm","Management trainee","Former employee, more than 1 year","","","Dhanbād","A government of India undertaking, fixed/ permanent job.
A decent learning curve.","Pathetic working conditions,
Hopeless HR department,
Corrupt Officers and management","Show more"
"1.0","11 Jul 2019","Black Hole where you'll get sucked","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW27927965.htm","Assistant manager","Current employee, more than 3 years","","","Nāgpur, Maharashtra","none i can think of","everything you can  imagine of.","Show more"
"1.0","29 Nov 2020","Bad for new generation engineers looking for good work experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW38842484.htm","Assistant manager","Former employee, more than 3 years","","","Angul","Job security
No work pressure
Scope to save salary
Good PF and Pension","Very bad work culture
dont join","Show more"
"1.0","6 Jan 2020","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW31137989.htm","Anonymous employee","Former employee","Free time to pursue other things. A perfect launchpad to pursue IES and UPSC exams.","Horrendous work culture. Poor salary structure","","","",""
"1.0","9 Feb 2021","kindly implement the recommendation given by the internal audit team","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW42198437.htm","Internal auditor","Former employee, less than 1 year","facilitie like accomodation and driver is provided","employee does not support internal audit","Korba","","",""
"1.0","8 Aug 2018","Worst","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW21872740.htm","Anonymous employee","Current employee","Nothing i found here to be treated as pros","Work culture is not good, salary structure are getting worsen with time.","","","",""
"1.0","20 Oct 2018","Assistant manager mining posted in remote location","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW23044748.htm","Anonymous employee","Former employee, more than 1 year","Good salary and decent other perks","worst company to work for, very poor work culture","Dhanbad-Cum-Kenduadih-Cum-Jagata","","",""
"1.0","25 Jun 2021","bad","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW48911113.htm","Management trainee","Former employee, more than 1 year","","","Shahdol","no pros of working in this place","everything is a con for working at this place","Show more"
