review-details_overallRating__VDxCx,timestamp_reviewDate__wvu2v,review-details_detailsLink__NxIv5,review-details_detailsLink__NxIv5 href,review-details_employee__5iA6v,review-details_employeeDetails__BvAwX,review-details_location__E_Ine,review-details_isExpanded__bLJng,review-details_isExpanded__bLJng 2,review-details_isCollapsed__Bsg_9,review-details_isCollapsed__Bsg_9 2,expand-button_ExpandButton__FlBlZ
5,01-Feb-21,feedback,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW41795000.htm,Executive assistant,"Former employee, less than 1 year","Rājkot, Rajasthan",,,it was a good company to work with,no cons. very helpful management,Show more
4,28-Mar-21,Great place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW44693801.htm,Deputy manager,"Current employee, less than 1 year","Gurgaon, Haryana",Positive outlook for company in long run,Good focus on growth opportunities,,,
5,29-Mar-21,Good experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW44705857.htm,Senior engineer,"Former employee, more than 1 year",South Goa,Good pay and benefits. Friendly co-workers.,Work life balance could be an issue.,,,
4,22-Apr-21,Great Experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW45880395.htm,Assistant manager,"Former employee, more than 3 years",Korba,Very Cooperative Managers and very good work culture,hectic work schedule with minimal breaks,,,
4,14-Jun-21,Professional,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW48347932.htm,Security officer,"Current employee, more than 1 year",Bokāro,,,"Oppurtunities, growth, safety, culture, diversity","Salary, job safety, accomodation, employee welfare, culture",Show more
2,09-Jul-21,Good to start,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW49550671.htm,Senior business analyst,"Current employee, more than 3 years",Surat,One will get to learn alot,The only problem is they pay way too less,,,
4,04-Sep-21,Review,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW52081754.htm,Maintenance manager,Current employee,Jharsuguda,"Excellent groth opportunities, Exposure and experience and salary(For performers)","6 day work, work life balance",,,
3,28-Sep-21,GET,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW53191313.htm,Graduate engineering trainee get,"Current employee, less than 1 year","Jodhpur, Rajasthan",There is No pros in this company,Workload working hours 7Am -6 Pm,,,
4,10-Oct-21,Excellent,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW53797127.htm,Senior mining engineer,"Former employee, more than 5 years",,"Good work culture, good pay",Growth is slow and less opportunity for learning new technologies,,,
4,30-Nov-21,Good exposure for freshers,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW56041853.htm,Associate manager,"Former employee, more than 3 years",Korba,Diversified role and good work exposure,Work life balance is not satisfactory,,,
5,03-Jan-22,Not Applicable,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW57325242.htm,Production engineer,Current employee,Bārmer,"Good company , Good salary, Good Pay",No Work Life Balance amongst you,,,
1,10-May-15,"Poor pay package,Good learning place",https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW6558347.htm,Senior engineer,"Former employee, less than 1 year",Panaji,,,Its a good company to join only if you are looking forward to learn things and want a stable job.,Very bad place for female candidates.Very biased system.Payscales are bad.,Show more
4,20-Jul-17,good to learn,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW16002109.htm,Intern - monthly,"Former intern, more than 1 year","Udaipur, Rajasthan","better work condition, extra benifits",no perks given for your good work.,,,
4,25-Nov-17,Satisfactory,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW18055197.htm,Anonymous employee,"Current employee, more than 8 years",,,,"Better growth platform, good salary",some more focus on occupational health is required,Show more
3,11-May-18,My experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW20541868.htm,Associate executive,"Former employee, more than 3 years","Udaipur, Rajasthan",,,"1) Good salaries.
2) Great safety standards.
3) Great accommodation for new joiners.",1) Review system.,Show more
3,29-Mar-19,good company for core experiance,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW25419478.htm,Assistant manager,"Former employee, more than 1 year",Korba,great place to learn,no work life balance in the company,,,
4,07-May-19,Deputy manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW26015975.htm,Analyst,"Current employee, more than 3 years",Mumbai,Great company to work with,Nothing as such i would like to comment.......!!!!!!!.............,,,
5,12-Jul-19,Great,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW27969391.htm,Anonymous employee,Current employee,,Great organization Super package Great work environment,Workaholic Work pressure accountability less leave,,,
5,04-Aug-19,Intern,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW28429544.htm,Intern,"Former intern, less than 1 year","Udaipur, Rajasthan","Benefits like accomodation, food and awesome team",Mining industry is the only con,,,
4,26-Aug-19,best group,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW28862984.htm,Security officer,"Former employee, more than 8 years",Silvassa,,,"good work culture, learning best,best safety",salary increment not enough,Show more
4,25-Oct-19,Graduate trainee,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW30012606.htm,Anonymous employee,Current employee,,,,"Open work culture
Can reach to higher management quickly",Far away from home town,Show more
2,10-Dec-19,Assistant Manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW30788282.htm,Anonymous employee,Current employee,,Work life balance is there and they are good paymasters.,Lack of motivation to work,,,
4,05-Jan-20,Wonderful,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW31125970.htm,Human resources junior,"Former employee, less than 1 year",Tuticorin,,,Work life and balance with family,Connectivity between people is quite tough,Show more
4,25-Jul-20,Excellent opportunities,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW34437756.htm,Head procurement,"Current employee, more than 10 years",Mumbai,Great opportunities to work and grow,Work life balance might take a hit,,,
5,21-Aug-20,Good Place,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW35131423.htm,Intern,Former intern,Chittaurgarh,Good Pay and Good Office Space,None that I can think of,,,
4,23-Sep-20,finance,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW36271565.htm,Deputy manager,"Current employee, more than 8 years","Gurgaon, Haryana","gud learning, more chalenges driven enviroment",long working hours.. no work from home facility,,,
3,02-Dec-20,Hectic work,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW38974064.htm,Assistant manager,"Former employee, more than 1 year",,Money is good to start career,work life balance is disturbed in shift jobs,,,
3,13-Jan-21,Salary,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW40597109.htm,Graduate engineering trainee get,"Former employee, less than 1 year",Jharsuguda,Job security is very high,Bad managment and hr is very bad,,,
3,25-Feb-21,Sales and operations at Vedanta,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW43085476.htm,Regional manager,Current employee,Mumbai,Good company to learn business skills,limited only to commodities sector,,,
3,03-Mar-21,Management is ot good,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW43386022.htm,Senior engineer,"Former employee, more than 3 years",North Goa,,,"Salary is good,
Worklife balalnce is average",Upper management is not that good,Show more
5,16-Mar-21,Very good,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW44112808.htm,Software engineer,Former employee,,"Good work life balance, happy to work",Nothing is there to mention,,,
3,17-Mar-21,Culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW44122882.htm,Graduate apprentice trainee,"Former employee, more than 1 year",,Good work culture and can learn more,Less package and need to work in shifts,,,
4,01-Apr-21,Good practice,https://www.glassdoor.co.in/Reviews/Employee-Review-Vedanta-Resources-RVW44921158.htm,Human resources manager,Former employee,New Delhi,,,There is Good Career growth,No such cons for the organization,Show more
