"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","27 Mar 2023","Analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW74917566.htm","Analyst","Former intern, less than 1 year","New York, NY","","","Best experience of my life!","No issues from my personal experience","Show more"
"5.0","4 Feb 2023","Sales Marketing professional","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW73310376.htm","Sr. customer executive","Former employee, more than 3 years","Bharatpur, Narayan, Central Region","Good working environment makes to work with all dedication.","The decision been made by upper management in not always suitable for market.","","",""
"3.0","16 Feb 2023","chemist","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW73680214.htm","Chemist","Former employee, more than 3 years","Harare","good friendly supervisors and coworkers. cool environment","long hours and minimum wages/salaries per month","","",""
"5.0","5 Dec 2022","Working at PepsiCo","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW71621648.htm","Route sales representative","Former contractor, more than 1 year","Harare","","","Its big prayer in the food and beverages industry (FMCG)","There is no room for great career growth in terms of self development","Show more"
"5.0","14 Jan 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW72623109.htm","Sales executive","Former employee","","Competitive discipline time management skills accessment","Salesman incentive marketing Sales representative","","",""
"5.0","23 Dec 2022","VBL","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW72088236.htm","Scl","Former contractor","","great company great culture people","less pay bad work timings","","",""
"5.0","20 Sept 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW69234491.htm","Anonymous employee","Current employee, more than 1 year","","Good best better excellent best place to work","Work pressure, location issues growtg","","",""
"2.0","6 Sept 2022","Cultural explosion","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW68776201.htm","General manager","Former employee, less than 1 year","Harare","Different cultures, you learn to operate at supersonic speeds","Work life balance is difficult","","",""
"5.0","7 Aug 2022","Great company","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW67631806.htm","General manager","Current employee","","Very entrepreneur mindset and very agile organisation for decision making","Family business and sometimes it lacks systems","","",""
"3.0","31 Jul 2022","Good place","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW67372519.htm","Anonymous temporary employee","Former temporary employee","","","","Friendly staff
Engaging work culture 
Good learning experience","Accomodation not provided
Transport not provided","Show more"
"3.0","24 May 2022","Motivating the team will always be the key to greater sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW64640649.htm","Anonymous employee","Current employee, more than 5 years","Lusaka, Lusaka","","","You will be able to get a vast experience in the sales industry","Achieving targets every month irrespective of the  macro factors","Show more"
"2.0","7 May 2022","Company review","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW63795059.htm","Sales executive","Former contractor, more than 1 year","Kitwe","You get exposure and experience needed","Very low and poor salaries","","",""
"5.0","27 Feb 2022","Learner","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW60348366.htm","Graduate student","Former employee","","You will gain much experience and exposure","Limited freedom of speech and communication","","",""
"5.0","22 Feb 2022","Great Working conditions","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW60148812.htm","Quality control","Former employee, more than 3 years","","","","Good environment, good colleagues, good facilities","nothing I felt that were important","Show more"
"4.0","29 Jan 2022","****","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW58772208.htm","Truck driver","Former contractor","New York, NY","","","Good company to work for","I have no cons about the company","Show more"
