"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","7 Oct 2024","PGCIL industrial internship.","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW91680958.htm","Electrical engineer intern","Former intern, less than 1 year","Biswanath","The people in charge are very humble and knowledgeable.","There are no cons or shortcomings.","Show more","",""
"4.0","3 Oct 2024","Good environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW91579158.htm","Graduate apprentice trainee","Former employee","New Delhi","Good environment 
Cooperative staff members","No cons.. only pros.. very good","Show more","",""
"5.0","30 Sept 2024","good atmosphere all around","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW91490108.htm","Intern","Former intern, less than 1 year","Mānesar","","","","world class facilities, huge campus","poor connectivity with major metropolitan cities"
"2.0","14 Jul 2024","Zero work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW89140183.htm","Manager","Current employee, more than 8 years","Kurukshetra","Exceptional medical benefit. Other perks are also very good. PRP bonus is quite good.","Zero work life balance. Lobbying is essential to get desired posting. Transfers are frequent if you are not in a good lobby. Also transfer locations are terrible, unlivable. Not much bonus for such postings. HR is puppet. Life quality is tough. Spouse better be home maker else has to live long distance. After few years you will loss all social ties. 24x7 job. All requirement are urgent. Growth is not promoted.","Show more","",""
"5.0","4 Sept 2024","It’s really nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW90713427.htm","Junior engineer","Current employee, more than 3 years","New Delhi","Work culture, salary ,job profile","24 hr alertness ;any time requirement","Show more","",""
"5.0","5 Sept 2024","Its is good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW90740525.htm","Internship","Current intern, less than 1 year","Shillong","","","","Best experience and work life balance","The food was not so good"
"4.0","18 Aug 2024","It's a good organization for electrical engineers","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW90201479.htm","Engineer","Current employee, less than 1 year","Vellore","Involvement in Core work ,different technologies involved good learning possible","Remote location, one should available for calls 24/7 even in night also if fault occur you need to rectify that,it's hard to get leaves","Show more","",""
"4.0","21 Aug 2024","Job at POWERGRID","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW90308291.htm","Chief manager human resources","Current employee, more than 10 years","Farīdābād, Haryana","Pay and medical is good and it is PSU","Postings are worse if you are from technical background and not posted at corporate office or regional office","Show more","",""
"5.0","30 Aug 2024","Good environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW90564566.htm","Engineer intern","Former intern","New Delhi","","","","Great staff and good working environment","No incentives for freshers and graduates."
"4.0","14 Aug 2024","Working at Powergrid","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW90098860.htm","Junior engineer","Current employee, more than 5 years","Guwahati","Good pay and benefits ,good incentives","24*7 dedication required. Not very desirable at times","Show more","",""
"4.0","17 Aug 2024","Nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW90171219.htm","Internship","Former intern, less than 1 year","Gurgaon, Haryana","","","","Nice workplace, flexible work flow","Location of IT office far away from delhi"
"4.0","7 Aug 2024","Good Engineering Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW89869975.htm","Training","Former intern, less than 1 year","Subhashgram","Work life balance.
Good job security.","Bad work location.
Poor facilities.","Show more","",""
"5.0","20 Jul 2024","nothing  bad except location","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW89326773.htm","Assistant manager","Current employee","Farīdābād, Haryana","salary, job security, medical, culture, team work","transfers, no reward for performance","Show more","",""
"5.0","27 Jul 2024","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW89549597.htm","Internship","Former intern, less than 1 year","","","","","Good work culture, chill environment","Nothing really.. had a good experience"
"4.0","26 Jul 2024","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW89515931.htm","Dgm - operations","Current employee, more than 10 years","","Job assurance 
Best medical plan","Difficult locations all over India","Show more","",""
"4.0","3 Jul 2024","Finance","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW88805606.htm","Officer","Former employee, more than 1 year","Gurgaon, Haryana","Good company for exposure, good posting for finance good PRP","more work as compared to other PSUs","Show more","",""
"5.0","6 Jul 2024","Very nice office","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW88899544.htm","Internship","Former intern","","","","","Good Office , Good canteen","Typical Public Sector company office"
"2.0","25 May 2024","Things which needs to improve more in the Organisation","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW87632769.htm","Sap sd associate executive","Former contractor, more than 1 year","Rānchī","Good Infrastructure, Facilities, Salary etc.","Seniors need to be more gentle towards the Juniors.","Show more","",""
"5.0","25 Jun 2024","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW88567490.htm","Anonymous employee","Current employee, more than 3 years","","","","","Good package and allowances in industry","Location are remote for certain sites"
"5.0","20 Jun 2024","filler","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW88424483.htm","Engineer trainee","Current employee, less than 1 year","Malerkotla","","","","good government company in psus","over work burden because of govt targets"
"3.0","13 May 2024","Nice job","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW87220681.htm","Electrical engineer","Current employee, less than 1 year","Calcutta","Good work life balance in the company","Lack of promotion aspects in the company","Show more","",""
"5.0","2 May 2024","Good environment for learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW86885155.htm","Finance trainee","Former intern, less than 1 year","Bhopal","","","","I get a chance working on SAP.","Due to only one year internship not get chance to learn more."
"2.0","22 Apr 2024","Poor management","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW86580784.htm","Apprentice","Former employee, less than 1 year","Bhubaneshwar","Nothing specific to mention about it","Poori management 
Old working methodologies","Show more","",""
"5.0","16 Mar 2024","Good company to training.","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW85402793.htm","Ca industrial training","Former intern, less than 1 year","New Delhi","","","","SAP experience, fixed time, sat sun off","Office Politics, fixed timing you can't be late"
"4.0","12 Mar 2024","Slow but Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW85241658.htm","Engineer","Current employee, more than 3 years","Gurgaon, Haryana","- Good work life balance
- Nice facilities","- Opportunities are slow 
- Transfers are frequent","Show more","",""
"5.0","14 Mar 2024","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW85316782.htm","Intern","Former intern, less than 1 year","New Delhi","Work life balance
Office work","Working in shifts
Work load sometimes","Show more","",""
"4.0","9 Mar 2024","Senior engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW85167844.htm","Anonymous employee","Former employee, more than 3 years","","","","","Nice pay and benifits, good culture","Tough postings in case of field posting"
"4.0","18 Feb 2024","Powergrid","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW84503786.htm","Dy manager","Current employee, more than 5 years","Gurgaon, Haryana","","","","After joining nothing thrill. Work life balance is good in substations but will not get leaves easily. Pay wise good","Social life will end as taking leaves will be difficult"
"4.0","24 Feb 2024","One of the Best Public Sector Companies in India","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW84696111.htm","Manager","Current employee, more than 8 years","Gurgaon, Haryana","","","","Stability, Medical Insurance, Job Security","Stagnation, Lack of Innovation, Orthodoxy"
"5.0","18 Apr 2023","This PSU is attracting but doesn't worth the efforts you put into getting in it.","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW75617447.htm","Assistant manager","Current employee","","Excellent Salary benifits. Allowances as per govt rules. Full medical reimbursement for dependants and self. job locations all over India, you can explore places.","Extream working pressure and quantum of work is huge. Transfers all over India after 3-10 years. Company only cares about it's revenue and profit. HR policies are out dated. This company has business in essential services hence overtime is must but no compensation or allowance for overtime. No recognition even after sacrificing sleep and health to the company. Remote locations outside around 15-100km from main city. No guarantee of getting good location. Locations vary from Leh/Ladakh to Jaisalmer to NER, to Naksal areas. No guarantee of staying near metropolitan cities. No work life balance. only you, your colleagues and work. For children study issue if get transferred. family also suffers because of thier access to limited people. 10-15 people work at each substation. there may not be anyone from your age group. at some locations the working is like ""Jeetu"" from ""Panchayat"". Initial salary is high but not much growth down the line.","Show more","",""
"3.0","26 Jan 2024","Good for electrical graduates","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW83755617.htm","Graduate apprentice trainee (gat)","Former contractor","","","","","Good treatment, facilities, rewards for employees for various competitions.","Some time due to fault overnight work is to be done."
"5.0","1 Feb 2024","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW83953908.htm","Finance intern","Current intern","","","","","work culture is good , friendly environment","as such there is no con"
"5.0","19 Jan 2024","One of best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW83530273.htm","Manager","Current employee, more than 8 years","Gurgaon, Haryana","","","","They keep their employees the highest priority","I dont find any con in this company"
"5.0","24 Jan 2024","Got to learn new things","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW83674665.htm","Internship","Former intern","Patna, Bihar","","","","Office and work is good","Process timing is a little bit slow"
"5.0","17 Jan 2024","im a pr assistant at powergrid","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW83473849.htm","Pr assistant","Current employee, less than 1 year","Patna, Bihar","best for gaining experience and learning.","nothing as such will update soon.","Show more","",""
"5.0","21 Jan 2024","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW83582614.htm","Assistant (f&a)","Current employee, more than 5 years","Hyderābād","High pay and allowances.
Friendly work atmosphere.","Frequent transfers.
Problems similar to other PSUs","Show more","",""
"5.0","11 Jan 2024","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW83291773.htm","Dy manager","Current employee","Gurgaon, Haryana","","","","good very good niceee wow","no cons it's a good company"
"3.0","1 Dec 2023","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW82241939.htm","Manager","Current employee, more than 8 years","Gurgaon, Haryana","good salary for starting job","bad location, remote location, tough posting","Show more","",""
"2.0","12 Dec 2023","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW82532718.htm","Junior engineer","Current employee, more than 5 years","Bengaluru","","","","Benefits of govt job, medical perks","Office politics blame games etc"
"5.0","22 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW82019523.htm","Anonymous employee","Former employee","","","","","Amazing, Flexible timing, Good, Work life balance 100%","Stipend is not on time"
"5.0","3 Nov 2023","N","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW81511532.htm","Graduate student","Current intern","","","","","Great perks and salary as well as not much stress","Can be transferred to remote location"
"4.0","14 Sept 2023","Experience as Graduate Engineer Trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW80086448.htm","Graduate apprentice trainee","Former intern","","","","","You get company flat for boarding. You get to know the industry very closely.","For apprentice trainees, officers don't invest time to teach. They only expect to get their small jobs done by you."
"2.0","20 Sept 2023","Not Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW80269941.htm","Operation and maintenance engineer","Former employee, more than 3 years","Hāflong","1. Great paycheck (as compared to other Govt. sectors) 2. Amazing medical benefits to employees and dependents.","1. Pathetic work culture and office politics. 2. Zero work life balance.","Show more","",""
"3.0","30 May 2023","Good Salary, benifits but no future prospects","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW76897251.htm","Field engineer","Current contractor, more than 5 years","Agartala","Good Salary, Medical Facilities, Tours, Independence in work.","No rewards for hard work, no PRP, no promotion and no future growth prospects because the contracts last for 5 years max.","Show more","",""
"3.0","9 Oct 2023","Apprenticeship Program","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW80775824.htm","Apprentice","Former intern, less than 1 year","Itanagar, Arunachal Pradesh","","","","Learning oppurtunity. Time flexibility. Good Peers","No guidance More Work on your own environment"
"5.0","16 Sept 2023","excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW80123508.htm","Cgm","Current employee","","","","","Great place to work, very good opportunities to grow","not seen any cons till date"
"4.0","12 Sept 2023","excellent pay but frustrating job location","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW79995260.htm","Deputy manager - operations","Current employee","Mayurbhanj","","","","excellent pay package and benifits","transfer policy and job locations"
"5.0","6 Aug 2023","Excellent Work Experience in Maharatna Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW78910334.htm","Graduate apprentice trainee","Current intern","","Excellent Work Culture, Supporting Seniors, Motivated Environment, Learn Positive Approach, Learn Formal Living Standard","Apprenticeship Contract not expand, Entry by third party,","Show more","",""
"4.0","28 Aug 2023","Good work environment.","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW79567367.htm","Graduate apprentice trainee","Current intern, less than 1 year","Hyderābād","","","","Good work life balance is there.","Less employment opportunity after trainee."
"5.0","31 Jul 2023","Best company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW78713380.htm","Assistant manager","Current employee, more than 8 years","Gurgaon, Haryana","","","","Good salary Work life balance Very women friendly Head office at the central location Long term career","Bureaucracy Remote postings No team work"
"5.0","19 Aug 2023","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW79293634.htm","Graduate apprentice trainee","Former intern, more than 1 year","Calcutta","","","","Very good facility. Good environment. Good people.","Very long working hours, night shift."
"4.0","12 Jun 2023","Vast area for electrical engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW77311715.htm","Erection and commissioning","Current contractor, more than 3 years","Neemuch","Good salary Good working environment Best for electrical engineering","They not allowed to get permanent position for contractual employees","Show more","",""
"3.0","7 Jul 2023","Mix bag of apples","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW78055172.htm","Executive engineer","Former employee, more than 3 years","Tezpur","","","","Medical benefits, Job protection, Large-scale project management, Large employee-base","Remote Location, Red-tapism, Monotonous job, Stressful environment."
"3.0","9 Feb 2023","Not good for Fixed term employees","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW73477820.htm","Field engineer","Current contractor","","Salary structure is good compared to other organisations.","Cons is more than pros for Fixed term employees. But for regular employees its the best company to work with","Show more","",""
"5.0","8 Jul 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW78069797.htm","Graduate engineer trainee","Current employee, less than 1 year","Gurgaon, Haryana","","","","Nice work culture and easy go","career growth will be limited"
"5.0","2 Jul 2023","Powergrid Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW77891995.htm","Apprentice","Current contractor, less than 1 year","Mānesar","Best work Culture Friendly Seniors","Employee Engagement Timing rest interval","Show more","",""
"5.0","24 Jun 2023","excellent place to work.","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW77679984.htm","Senior management","Current employee","Gurgaon, Haryana","","","","good employee policies and benefits","transfers with promotions are there"
"4.0","14 Jun 2023","Good company for Electrical, Electronics Engineers","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW77361440.htm","Manager","Former employee, more than 8 years","Bengaluru","","","","Best benifits offered by the company","Some times remote job postings"
"2.0","25 May 2023","Good to start a career","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW76801757.htm","Graduate apprentice trainee","Former contractor, less than 1 year","Vadodara","","","","Dream of electrical engineer,good position and salary.","Slow growth rate. Strict timing."
"5.0","6 May 2023","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW76175243.htm","Engineer","Former employee, more than 5 years","New Delhi","Excellent company to learn electrical fundamentals, advanced technology, amazing opportunities to work in commissioning","Location could be remote sometimes","Show more","",""
"5.0","20 May 2023","Great to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW76626445.htm","Engineer","Current employee, more than 8 years","Gur Gram","","","","Good exposure to latest technology","Promotion policy needs to improve"
"4.0","14 May 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW76415865.htm","Manager","Current employee","New Delhi","","","","Good pay and perks and medical benefits.","Working in remote location site."
"3.0","14 Feb 2023","Pay and benefits","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW73631506.htm","Assistant","Current employee","Ner","Comes in top 5 in respect of employees benefits.","Posting is not good. Lot of office politics.","Show more","",""
"5.0","26 Apr 2023","Best Workplace for Trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW75871633.htm","Graduate apprenticeship trainee","Former intern, less than 1 year","Bhadrāvati","","","","Work Culture is really good","I don't find any Cons"
"5.0","23 Apr 2023",".","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW75750123.htm","Graduate engineer trainee (get)","Current contractor","","","","","work life balance, a lot to learn","site visits are sometimes torturous"
"3.0","22 Apr 2023","Highly unorganised","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW75733161.htm","Chief manager human resources","Current employee","North West","","","","Medical benefits, exposure, technical growth","Manpower crunch, over burnt people, toxic management"
"5.0","7 Apr 2023","BIDDING STRATEGIES","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW75300188.htm","Manager","Current employee","","","","","hardworking and high intellectual people","Limited scope of Diversification for business"
"4.0","20 Mar 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW74712008.htm","Diploma trainee engineer","Former intern, less than 1 year","Nāgpur, Maharashtra","Practicle knowledge improved And good life culture","Outside location and also travelling time more.","Show more","",""
"4.0","2 Mar 2023","Good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW74143278.htm","Internship","Former intern, less than 1 year","","Feel free/no stress/environment friendly Employee behaviour are so good They help at so many times when i asked questions regarding work and company","No down side all ok","Show more","",""
"3.0","23 Mar 2023","Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW74829992.htm","Graduate apprenticeship trainee","Current contractor","","","","","I am working in powergrid as an apprentice trainee","I have got excellent in this psu"
"4.0","29 Mar 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW74986779.htm","Engineer","Current employee","","","","","Pay and remuneration is good enough.","Transfer policy is not good."
"5.0","8 Mar 2023","Best company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW74321520.htm","Deputy manager","Former employee, more than 5 years","Gurgaon, Haryana","","","","Lot of benefits and perks, overall a great place to work","Postings in remote location, else everything good"
"5.0","5 Mar 2023","Great Work culture and Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW74205848.htm","Apprentice trainee executive hr","Current intern, less than 1 year","","","","","Best company in Work Culture , Job Security, Senior staff ,Salary Perks","There is no cons in my view"
"5.0","12 Mar 2023","Best in the elec sector","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW74436677.htm","Deputy manager","Current employee, more than 3 years","Gurgaon, Haryana","","","","Brand image and contribution to the society","Future growth (very stangnent at present)"
"5.0","7 Mar 2023","Goodcompany","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW74292378.htm","Assistance manager","Current employee","Farīdābād, Haryana","Salary, perks, leaves, other benefits","Nothing, salary will not run like rocket but consistent","Show more","",""
"3.0","24 Feb 2023","Bad work culture, nothing to gain","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW73950478.htm","Anonymous intern","Current intern, less than 1 year","Budgam","","","","Good canteen service and nice park","Everything. Boastful GM and employees. technicians are good and down to earth"
"5.0","6 Mar 2023","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW74226079.htm","Manager","Current employee, more than 8 years","Gurgaon, Haryana","","","","Very good working environment here","No cons in this comapny"
"4.0","21 Feb 2023","Work life","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW73830102.htm","Graduate trainee","Former intern, more than 1 year","Tuticorin","","","","Good place to improve your knowledge and work experience.","Field work is more important."
"2.0","3 Jan 2023","not for civil engineers","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW72299303.htm","Engineer","Current employee, more than 1 year","Lohit","good sallary cedited in month end","1. remote palce of posting 2. transfer policy is very poor. if u have jack then only u will be posted at desired place","Show more","",""
"4.0","11 Feb 2023","Good Company for long term","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW73528590.htm","Deputy general manager","Current employee, more than 10 years","Gurgaon, Haryana","","","","Job security with good pay","Not very good for career"
"5.0","26 Dec 2022","Work as an apprentice in powergrid","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW72118705.htm","Apprienticeship","Current contractor","","its a very good company","No cons find yet to describe","Show more","",""
"5.0","23 Dec 2022","Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW72084682.htm","Apprentice","Current intern, less than 1 year","Gurgaon, Haryana","","","","Good Work culture and Friendly Environment","There is no such cons"
"4.0","15 Nov 2022","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW71090708.htm","Engineer","Current employee, more than 1 year","Bengaluru","","","","Salary, Medical benefits, Job security","RegularTransfer, Remote location Public dealing if you are working on TL"
"5.0","27 Oct 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW70571099.htm","Intern trainee","Former intern, less than 1 year","Srikona","","","","Good one to work in core","One thing is we have to stay in remote areas.Other than that noting is there"
"4.0","3 Oct 2022","compare with oil sector","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW69703554.htm","Assistant engineer trainee (aet)","Former employee, less than 1 year","","","","","you will get more knowledge of core engineering knowledge","posting will in the far rural area"
"4.0","25 Sept 2022","Good Managers","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW69419079.htm","Intern","Former intern","","","","","They are supportive and helpful","Didnt get to know much as it was wfh"
"5.0","13 Sept 2022","Pros Of PGCIL","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW69001337.htm","Graduate engineer/apprenticetrainee","Former employee, more than 1 year","Durg","Excellent Environment
Makes You to engage at work
Helps to Improve your Knowledge","No cons at all I see","Show more","",""
"3.0","17 Sept 2022","PGCIL","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW69163458.htm","Executive","Current employee, more than 1 year","New Delhi","","","","Good company with a lots of projects I transmission sector","Working conditions at site are poor."
"5.0","9 Sept 2022","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW68870693.htm","Summer intern","Current intern, more than 10 years","Jalandhar, Punjab","","","","Great work culture , nice facilities","there are no such cons"
"5.0","6 Aug 2022","Best company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW67611848.htm","Junior engineer","Current employee, more than 5 years","","Good company, better salary package and have more freedom","Naaaa naaaaaaa not applicable , there are more emergency work on 
duty","Show more","",""
"5.0","16 Aug 2022","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW67992794.htm","Chief general manager","Current employee","","Great place to work in PSU","No issues atleast with the job","Show more","",""
"4.0","19 Aug 2022","*****","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW68129468.htm","Graduate apprentice trainee (gat)","Former contractor, less than 1 year","Farīdābād, Haryana","","","","* * * * *","No cons as such. It was a decent experience."
"3.0","18 Aug 2022","Not very efficient","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW68080831.htm","Anonymous intern","Former intern, less than 1 year","","","","","Brand name. Core electrical. Good pay.","Mismanaged. Mismanaged. Mismanaged. Mismanaged. Mismanaged."
"3.0","20 Jul 2022","PSU with great pay","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW66933685.htm","Manager","Current employee","","","","","Good salary and perks, full medical cover for whole family and parents","transferable job, remote locations of substations"
"3.0","25 Jul 2022","Company is good provides meals","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW67127351.htm","Apprentice civil engineer","Current employee, less than 1 year","Panvel","","","","It is a government body","Work load is more as compared to others"
"4.0","28 Jun 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW66046404.htm","Anonymous intern","Former intern, less than 1 year","","","","","Standard office timings and many things to learn as an intern","Intern Learning depends on the type of mentor he gets"
"4.0","29 Jun 2022","my experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW66122382.htm","Summer intern","Former intern, less than 1 year","","","","","rated as one of the best workplaces in India","minimal handholding during the initial days"
"5.0","9 Jun 2022","Very good place to start as fresher","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW65304331.htm","Hr-trainee","Former intern, less than 1 year","Pune","","","","Very supportive and senior people. You get to learn new things. No pressure.","No as per my experience"
"4.0","6 Jul 2022","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW66346709.htm","Anonymous employee","Current employee","","work life balance
good salary
good perks","regular transfer.
diversified in work.
Remote locations","Show more","",""
"5.0","5 Jul 2022","Amazing","https://www.glassdoor.co.in/Reviews/Employee-Review-Power-Grid-Corporation-of-India-RVW66306861.htm","Deputy manager-hr","Current employee","","","","","Young Organization. Ready for changes.","Less scope for external cultural development integration"
