"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","27 Dec 2023","Worked as HR Analyst Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82865008.htm","Hr analyst","Current intern, less than 1 year","Salem, Tamil Nadu","","","Support for the students. 
Help to build career growth.
Providing better knowledge.","They are keeping engage in their roles when comes to work.","Show more"
"5.0","5 Jan 2024","Maruti suzuki best in the market","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83081316.htm","Bodyshop adviser","Current employee","","","","Best average and best service","Customer to talk very nice","Show more"
"3.0","11 Jan 2024","Decent work","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83275816.htm","Internship","Former employee, less than 1 year","Gurgaon, Haryana","Good chill work experience and place to learn","No major con to report","","",""
"4.0","4 Jan 2024","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83058564.htm","Assistant manager","Current employee","Rohtak","","","A good company with nice policy","It depends on department to department.","Show more"
"4.0","9 Jan 2024","Good for fresh graduates","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83188722.htm","Graduate engineering trainee get","Former employee, more than 3 years","Gurgaon, Haryana","Salary, variable pay, learning and development","Strict punching office hours at premise","","",""
"5.0","20 Dec 2023","excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82747490.htm","Operations manager","Current employee","","","","Top most salary paid, job satisfaction and best part of the company is a descent salary provided.company provided world class medical facility.","international job posting not available,","Show more"
"4.0","7 Jan 2024","Anonymous","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83135439.htm","Anonymous","Current intern, less than 1 year","Gurgaon, Haryana","The benefits provided by company is good","Work life balance is not that good","","",""
"5.0","10 Jan 2024","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83218771.htm","Internship","Former employee, less than 1 year","Gurgaon, Haryana","","","Very nice environment
Provided lunch and snacks","Late working hours
Work load high","Show more"
"2.0","11 Jan 2024","Supply Chain","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83255581.htm","Deputy manager","Former employee, more than 3 years","Gurgaon, Haryana","","","Medical coverage 
Exposure
Growth opportunity","Pathetic work culture 
High working hours","Show more"
"3.0","6 Dec 2023","Good place to start your career","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82389490.htm","Deputy manager","Former employee, more than 5 years","Gurgaon, Haryana","GET program is elaborate and a good place to start your career","Salaries can be a drag once you start to grow in organization compared to other sectors like E-commerce","","",""
"5.0","30 Dec 2023","Rule & Regulations best","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82928262.htm","Production operator","Former employee","","","","All seniors are good behavior .","No comments no comments no comments","Show more"
"4.0","17 Dec 2023","Engineering Division","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82664413.htm","Assistant manager","Current employee, more than 1 year","Gurgaon, Haryana","Company is good but no real R&D is done in India. Everything is done in Japan","Same Monotonous Job despite being in Engineering department","","",""
"5.0","3 Jan 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW83001814.htm","Deputy manager","Current employee, less than 1 year","Gurgaon, Haryana","Everything is Good in this company","None to tell as of now","","",""
"2.0","23 Dec 2023","Work culture need to be improved","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82821840.htm","Assistant manager","Current employee, more than 1 year","Gurgaon, Haryana","","","The Compensation is very good","Work culture is very toxic","Show more"
"3.0","27 Dec 2023","Data Analyst at Maruti Suzuki","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82884949.htm","Anonymous employee","Current employee, more than 1 year","Gurgaon, Haryana","Opportunity to learn various tech stacks","9 to 6:45 Office timings","","",""
"1.0","25 Nov 2023","Have relatives or get ready for being played with your careers in their hand","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82082146.htm","Graduate engineer trainee (get)","Current employee, less than 1 year","","","","Financial stability
Career growth
Work culture (to an extent)
Good peers","You may see undeserving ones going better than you with company politics.","Show more"
"4.0","25 Dec 2023","Graduate engineer trainee","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82831315.htm","Graduate engineer trainee","Current employee, less than 1 year","Gurgaon, Haryana","Other bonuses based on performance","Bonuses can vary based on the company's performance","","",""
"4.0","18 Dec 2023","Good place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82698805.htm","Data scientist","Current employee","","","","Opportunity driven work 
Given freedom to explore
Data informed group
Willing to learn","Should be slightly more proactive","Show more"
"5.0","16 Dec 2023","It is a best company to work in india","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82650550.htm","Intern trainee","Former intern, less than 1 year","Mānesar","Good Work culture at maruti suzuki","only hire worker with acquaintance","","",""
