"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","27 Aug 2023","Internship experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW79532479.htm","Project intern","Current employee, less than 1 year","Chākan","","","Extremely happy to be a part of Mahindra and Mahindra ltd. . I was able to get involved in various projects in the paint shop and understand the entire methodology carried out in the paint shop. The colleagues of mine were extremely kind and helpful and boosted my way to the end of my internship with enhancement to my skills","No downsides from my side since I only worked here as an intern and not as a full time employee.","Show more"
"5.0","6 Dec 2023","Learning opportunity","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82392989.htm","Principal engineer","Current employee, more than 8 years","Chennai","Great place to start career","Multi tasking skill has to be acquired.","","",""
"4.0","10 Dec 2023","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82484628.htm","Assistant manager","Current employee, more than 3 years","Igatpuri","Good learning and skill development","Salary, work time, work culture","","",""
"1.0","9 Oct 2023","Manager Vendor Development","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW80779884.htm","Manager","Former employee","","","","No structured mechanism. Multiple agencies following up for same work with no value addition. To much work content with Little support from senior management.","No structured mechanism. Limited resources. Resources spread across India. Frequent non value adding travel to all the location to get the work done.","Show more"
"3.0","6 Dec 2023","Best job","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82378194.htm","Realationship manager","Current employee, more than 1 year","New Delhi","Mahindra is better workplace for job","There is no work balance","","",""
"5.0","19 Nov 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW81931424.htm","Assistant manager","Former employee, more than 5 years","Pune","","","Work life balance
Knowledge learning
Good managers
Professional growth
Office culture","Less salary, Hike, promotions compared to competitors","Show more"
"5.0","28 Oct 2023","Competitive Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW81344025.htm","Machine learning engineer","Current employee, more than 1 year","Mumbai","There is a positive competitive work culture that will push you to work hard and get things done in time.","You will have to spend some extra hours to get things done in time","","",""
"4.0","28 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82164502.htm","Deputy manager-hr","Current employee","","Old setup with strong policies","Old set up with strong policies depended on supervisors","","",""
"4.0","30 Nov 2023","Great Place","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW82208371.htm","Mechanical design engineer","Current contractor, more than 1 year","Pune","","","better work enviornment for growth","Not exactly as i think","Show more"
"3.0","8 Nov 2023","Good opportunity for learning but no work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW81649489.htm","Engineer","Former employee, more than 3 years","Chengalpattu","Great learning opportunities Forefront of technology","No work life balance Low pay for loyal employees Below industry standard compensation","","",""
"3.0","23 Oct 2023","Good and bad at the same time","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW81178377.htm","Customer care manager","Current employee, less than 1 year","","Good policies and allowances. Includes travelling and testing if you are lucky","Too much travelling. Work culture is boring (atleast at my location) No learning feels like a government job","","",""
"5.0","3 Nov 2023","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW81513841.htm","Manager","Former employee, more than 3 years","Bengaluru","Autonomy, Technical Growth, Faster learning curve","Long work hours, Some projects get shelved, increments are more or less same to everyone","","",""
"3.0","2 Nov 2023","MRV R&D Calibration engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW81479169.htm","Calibration engineer","Current employee, less than 1 year","Nashik","Good Working culture Culture is good Career growth Follows work ethics Good to work","No as of now No No No No","","",""
"1.0","27 Oct 2023","Mahindra electric - Best place for politicians and ego people","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW81323251.htm","Mechanical engineer","Current employee, more than 1 year","Bengaluru","","","Gud lernings and lack of clarity","No clarity by uppermanagement Emotional decisions, not a professional area, need to fight everyday Full of ego Language politics People working 11-13hrs daily to showoff to their superiors","Show more"
"4.0","10 Sept 2023","Best company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW79924063.htm","Product support manager","Current employee, less than 1 year","Mumbai","","","Best work life balance and learning opportunities provided. Employee benefits are at par with industry standards. Ethical behaviour from managers and co-employees maintaining best work environment.","Road map for individual growth is bit slow. But, you have an option of IJP to choose your own carrier within company","Show more"
