Britannia Industries Ltd 2
glassdoor (1),,,,,,,,,,,
review-details_overallRating__VDxCx,timestamp_reviewDate__wvu2v,review-details_detailsLink__NxIv5,review-details_detailsLink__NxIv5 href,review-details_employee__5iA6v,review-details_employeeDetails__BvAwX,review-details_location__E_Ine,review-details_isCollapsed__Bsg_9,review-details_isCollapsed__Bsg_9 2,expand-button_ExpandButton__FlBlZ,review-details_isExpanded__bLJng,review-details_isExpanded__bLJng 2
2.0,29 May 2023,Worklife,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW76892148.htm,Purchaser,Current employee,,,,,"Timely salary, good work place",Work pressure and no timing
4.0,20 May 2023,Salary,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW76615336.htm,Area sales executive,Current employee,Mumbai,,,,Great Place to work in company,Too much concall & Meetings
2.0,12 May 2023,Go for it,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW76379054.htm,Ase trainee,"Current employee, less than 1 year",Ujjain,,,,Every thing is good. Support,No work life balance. What to do I don't know
3.0,28 Apr 2023,"Great for your brain, maybe not for your heart!",https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75927208.htm,Senior key account manager,Former employee,Bengaluru,,,,great learning & exposure to FMCG,high pressure environment & minimum appraisals
3.0,13 Apr 2023,Company's management is poor. There is no work life balance.,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75481218.htm,Anonymous employee,"Current employee, more than 1 year",Pune,,,,Employment & Nature is good and friendly.,"But in case of compensation, there is no value according to experience and education."
5.0,22 Apr 2023,"Employee centric ,pioneer in sales and distribution",https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75745311.htm,Senior manager,Current employee,,,,,Work culture Goal oriented Family benefits,Payout structure Carrier growth Cross functional mobility not in culture
3.0,13 Feb 2023,Jhagadia Plant,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW73599237.htm,Production officer,"Former employee, more than 3 years",Jhagadia,Salary is competitive as per competitor such as Parle & others.,"Very poor manpower management, no regular workmen and sheer management pressure on shift charges. No work life balance also so much politics and favouritism during promotion and increments. No learning at all.",Show more,,
5.0,25 Apr 2023,Great experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75845188.htm,Hr-intern,"Former intern, less than 1 year",Mumbai,,,,work life balance was amazing and very supportive environment,no cons as such to mention
5.0,8 Apr 2023,A great place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75317107.htm,Quality assurance manager,Current employee,,,,,"End to end support while onboarding, well defined policies and employee welfare schemes",As of now did not encountered in cons
4.0,23 Apr 2023,Planning,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75747474.htm,Planner,Current employee,Bengaluru,,,,Good learning opportunities at the company,Pressure from sales which is common across fmcg
4.0,12 Apr 2023,Good work culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75420538.htm,Ca industrial trainee,"Former employee, more than 1 year",Bengaluru,,,,Work life balance and career growth,Limited work exposure and exam leaves
4.0,29 Mar 2023,Area sales executive,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75018990.htm,Area sales executive,Former employee,,,,,Learning and development Good environment Excellent branding,Promotion rate is low There is no office in kerala
5.0,5 Apr 2023,Improve commutation skill,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75206761.htm,Management trainee,"Former intern, less than 1 year",,,,,Well trained employees Work environment is good,Work load is someone high
4.0,13 Mar 2023,Factory HR Role at Britnnia,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW74483743.htm,Plant hr manager,"Former employee, more than 3 years",Bengaluru,,,,Overall responsibility for HR and admin working with key stakeholders,Low cost model makes it difficult to manage the labour availability
4.0,31 Mar 2023,Great Internship Opportunity,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW75070030.htm,Hr internship,Former intern,,Great mentors and great learning,No bad experience personally for me,Show more,,
3.0,18 Jan 2023,Manager Electrical Maintenance,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW72735256.htm,Technical trainee,"Former employee, more than 8 years",Calcutta,This is large scale industry. This industry produce good quality biscuit. May be first in this planet.,Biscuit price is high. Medium Salary range. Machineries are not fully automatic.,Show more,,
3.0,28 Mar 2023,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW74946601.htm,Project manager,"Current employee, more than 3 years",Bengaluru,,,,Positive work atmosphere Job security,No work from home No pick up and drop
3.0,23 Feb 2023,Headline,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW73904515.htm,Asm (area sales manager),Current employee,,,,,Good company to work with,No work life balance in company
4.0,30 Jan 2023,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW73135383.htm,Mis officer,"Former employee, less than 1 year",Bengaluru,Good perms and Benifits. Nice place to work. Employee Oriented.,No such cons I found in Britannia.,Show more,,
5.0,20 Jan 2023,Britannia industries Ltd,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW72841097.htm,Production,"Current employee, more than 1 year",Tirunelveli,I love you work production company.,It's very beautiful company in our area.,Show more,,
5.0,4 Feb 2023,Amazing Workplace,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW73309235.htm,Hr manager,"Current employee, more than 5 years",Bengaluru,,,,Empowerment and quality of work,None to my experience until now.
5.0,13 Dec 2022,Challenging environment and great place for various opportunities,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW71820255.htm,Production officer,"Current employee, less than 1 year",Ranjangaon,"In Britannia, there's a some challenging tasks which is good to explore myself.",Need to fucus on sustainability.,Show more,,
4.0,19 Jan 2023,Na,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW72781135.htm,Anonymous employee,Former employee,Bengaluru,,,,Good learning and healthy work place,Salary and benefits are less
4.0,5 Jan 2023,Good company,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW72339103.htm,Finance manager,"Former employee, more than 5 years",,,,,Lots of work freedom and good experience,Office politics and lack of role clarity
4.0,12 Jan 2023,Internship,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW72551146.htm,Marketing intern,Former intern,,,,,It has good environment to learn.,nothing as such for internship
5.0,17 Nov 2022,Best Role to get a glimpse of FMCG industries in such a short notice,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW71188458.htm,Sales executive trainee,"Former intern, less than 1 year",,,,,Amazing experience On field Research and learning,Person who hates travelling is not a right fir for this job
3.0,2 Dec 2022,Be ready for a roller coaster ride,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW71571285.htm,Internship,"Former intern, less than 1 year",New Delhi,,,,Brand name Good exposure to understanding the working of an FMCG,Terrible office and location No proper allocation of projects
4.0,14 Nov 2022,Good company,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW71082314.htm,Sso,"Former employee, more than 5 years",,Good management and quick action taken,"Not a great salary, huge pressure on TGT",Show more,,
3.0,9 Aug 2022,Just Ok,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW67704629.htm,Stores officer,"Current employee, more than 5 years",Perundurai,Giving you high job security.,"I worked here for 6 years and above. Still, I don't get a good percentage of increment. Averagely they give a very low percentage of Hike only. Their canteen food is very worst. They won't spend money to buy new equipment they only recycled it which is very tortured for employees.",Show more,,
5.0,12 Nov 2022,Experience at britannia,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW71012452.htm,Anonymous employee,Former employee,,,,,The main reason was the brand and work culture,Too much of work pressure
4.0,10 Sept 2022,Being PSM is not worth it unless you are very new to FMCG,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW68908745.htm,Sales executive,"Current employee, more than 1 year",,"Salary, expenses n incentive are paid timely,",Growth is not there if your from third party such as PSM.,Show more,,
4.0,14 Oct 2022,Good place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW70145739.htm,Territory sales manager,"Former intern, less than 1 year",Amravati,,,,1. Experienced and helpful Seniors 2. Great opportunity for learning,Low career growth. Low compensation
5.0,17 Sept 2022,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW69163573.htm,Area sales executive,"Current employee, less than 1 year","Sirsa, Haryana",,,,"Mnc, good brand,good salary brand value","Policy, management systeem, extra work out of the Way"
5.0,11 Sept 2022,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW68926741.htm,Area sales executive,"Current employee, less than 1 year","Jalandhar, Punjab",Good brand Name for new joinees,Extra pressure ..lots of parameters,Show more,,
3.0,20 Sept 2022,Internship,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW69259626.htm,Anonymous intern,Current intern,,,,,Freedom to explore and lot to learn.,You are on your own.
3.0,14 Aug 2022,supply Chain,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW67890530.htm,Supply chain manager,"Current employee, more than 1 year",Bengaluru,Fmcg experience is verry good,"No work life balance 
Few managers work in their own rhythm and the downside team has to suffer",Show more,,
5.0,5 Sept 2022,Excellent,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW68707408.htm,Receptionist or secretary,"Current employee, less than 1 year",,,,,To take experience and use my skills,Nothing but I take experience only
4.0,15 Aug 2022,Nice learning curve,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW67910976.htm,Quality assurance analyst,"Former intern, less than 1 year",Bhubaneshwar,Nice exposure to industrial exprience,No one to help you out only you can,Show more,,
4.0,3 Aug 2022,Great Company to work with,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW67485450.htm,Regional logistics manager,"Former employee, more than 1 year",New Delhi,Good Systems and Processes in the company,Work Life Balance is not Great,Show more,,
4.0,10 Aug 2022,good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW67754340.htm,Finance intern,"Former intern, less than 1 year",Bengaluru,,,,best for short period intern and less work pressure,less holiday more industious in nature
5.0,1 Aug 2022,Honest review,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW67397370.htm,Anonymous employee,"Current employee, more than 5 years",,,,,Very Good place to work,Sales pressure & no work life balance
5.0,22 Jul 2022,Benefits,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW67051941.htm,Anonymous contractor,Former contractor,,,,,Best industry to work with.,"No cons, best industry to work with"
5.0,17 Jun 2022,Britannia review,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW65662646.htm,Area sales executive,"Current employee, less than 1 year",Kushinagar,,,,Very good company in terms of culture and hear you learn a lot about proper distribution,Nothing if you want to learn distribution then you join
1.0,20 Jun 2022,"A toxic place to work at. The politics, favoritism and discrimination are unbearable",https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW65756780.htm,Manager,"Current employee, more than 3 years",Mumbai,Not satisfied with the policies or practices either,"Too much favoritism, discrimination and no personal life or growth",Show more,,
5.0,8 Jun 2022,Great,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW65265899.htm,Anonymous intern,Former intern,,,,,Understanding and Helpful people with an always moving forward mindset,It was in COVID so did not get to figure too many cons of the organization
4.0,28 Jun 2022,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW66043113.htm,Legal intern,Former intern,,,,,Overall good experience for me,No cons as such come to mind
4.0,7 Jun 2022,One of the best organization,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW65235381.htm,Area sales executive,"Current employee, more than 1 year",Mumbai,Good work culture. Work life balance.,"Too much reporting, no time limit",Show more,,
4.0,30 May 2022,Human Resources,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW64879163.htm,Human resources,Current employee,,,,,Good to work here for 4 years,More safety for female employee and can create good work environment
5.0,18 Apr 2022,Great Place to Learn and Work,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW62901689.htm,Sales operations manager,Current employee,,"Passion and Rigour, these two things sums up Britannia. If you are passionate and ready to grind, it is a great place to learn and work.",I can't see any cons.,Show more,,
4.0,1 Jun 2022,good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW64937216.htm,Marketing coordinator,"Current intern, less than 1 year","Gurgaon, Haryana",pay is nice and good,not good work env there,Show more,,
4.0,3 Jun 2022,Britannia,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW65045331.htm,Territory sales manager,Former employee,,,,,Good employee relationship from the top management,Its was good to work with britannia
5.0,4 Jun 2022,Channel sales,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW65084990.htm,Ase,"Current employee, less than 1 year",,,,,All good in the company,Nothing bad in company so far
3.0,24 May 2022,managing 3P operations,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW64590598.htm,Production officer,"Former employee, more than 3 years",,,,,"we can learn new things, Good opportunity for freshers",No growth opportunities for junior management
4.0,26 May 2022,Good organization,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW64722491.htm,Product manager,Former employee,,,,,"Good products, nice management, top supply chain","Slow growth, market saturation, low innovation"
4.0,28 May 2022,Good Place,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW64811170.htm,Corporate strategy & m&a,Current employee,,,,,Good Work - Life Balance,Bonus Structure can be increased
5.0,23 Apr 2022,Sales,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW63184200.htm,Senior executive,"Current employee, more than 5 years",,Everything is good nothing to worry,"Company never asks you to leave, good Company",Show more,,
5.0,12 Jan 2022,Work culture,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW57832936.htm,Manager,"Current employee, more than 3 years",Bengaluru,"Very supportive work culture. You get freedom of doing work, best part is empowerment. Some times your assignment is beyond your current capabilities, which gives you chance to lean and excell yourself. Excellent job security and Britannia care their employee the most.",Carrying some people even if there are extremely inefficient.,Show more,,
4.0,1 Feb 2022,Good company but very low pay,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW58902279.htm,Area sales executive,"Former employee, more than 3 years",Mumbai,"Highly qualified team with very good data support.
Always take feedback in consideration and take necessary correction.","Heavy work load, low pay,annual appraisal is very low.",Show more,,
5.0,9 May 2022,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW63893023.htm,Marketing executive,Current employee,New Delhi,Good company. Future safe. Excellent.,Some days hard to go out side.,Show more,,
5.0,22 Apr 2022,A Great company to work with,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW63157474.htm,Sales operations manager,Current employee,,,,,Chance to work in a very competitive environment,Nothing a such as of now
4.0,25 Apr 2022,Decent place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW63261154.htm,Manager,Former employee,Bengaluru,"Work life balance
Interesting and varied work experience","Average talent and salary
Autocratic management style",Show more,,
4.0,17 Apr 2022,Nice,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW62876872.htm,Food technologist,Current employee,,,,,Britannia has made tasty and healthy products.,I want work with Britannia team.
3.0,13 Apr 2022,Nice company,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW62726084.htm,Anonymous employee,"Former employee, less than 1 year",Bengaluru,,,,Brand pull in market is huge,Nothing cons I remember as such
1.0,11 Jun 2022,Having reveiw,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW65414342.htm,Asm (area sales manager),"Current employee, more than 3 years",,,,,"Good company,Brands work well,but low quite brands pull up is a major concern.","Low salary,zero training for development,"
5.0,6 Mar 2022,Good organization,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW60700698.htm,Assistant manager,Current employee,,,,,Work environment is great & better package,Work load is more & work life balance needs to be improved
3.0,21 Mar 2022,Good Company,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW61491946.htm,Sales executive,Former employee,Calcutta,,,,Process is Good and Knowledgeable,"Less Salary, very difficult for survival"
3.0,9 Feb 2022,Very poor administration,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW59426862.htm,Graduate engineer trainee,"Former employee, less than 1 year",,,,,The brand name is probably the only pro,"Poor management, no work-life balance, shifts on Saturdays and sometimes on Sundays, no scope of growth."
3.0,18 Mar 2022,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW61383609.htm,Anonymous freelancer,"Former freelancer, less than 1 year",,,,,Good only for working whoever,Not good for simple reasons
4.0,4 Mar 2022,Good company,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW60648140.htm,Anonymous employee,"Current employee, more than 8 years",,,,,Good and helpful. Good opportunity,Low salary. Remote location in country
4.0,10 Feb 2022,Good place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW59461078.htm,Customer service officer,"Current employee, more than 3 years",,,,,"Nice company, salary timely, great exposure","Culture issues, Aged team, less hike"
4.0,30 Jan 2022,Great company to learn,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW58813651.htm,Financial manager,"Former employee, more than 1 year",Bengaluru,"Great learning opportunities
Opportunity to manage a big portfolio","Lack of process
There is internal politics sometimes",Show more,,
5.0,1 Feb 2022,Britannia is good company,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW58885322.htm,Supervisor,"Current employee, less than 1 year",,Brittany is the best company in biscuit,This company is no cons,Show more,,
5.0,2 Feb 2022,It was good experience for me.,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW59016467.htm,Anonymous intern,Former intern,,,,,There are good Career opportunities,Everything is fine over there.
1.0,20 May 2019,Area Sales Executive,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW26236850.htm,Area sales executive,"Former employee, less than 1 year",,"-Strong EO leadership
-System oriented company","-Uncouth, foul mouthed and filthy people leading the sales team
-Bringing back the ‘lala culture’ in the company
- Sales Operation Managers and ASMs are the worst human beings possible; they will humiliate you terribly on call, and in front of 40-50 people at each meeting, that you’ll be scarred for life
-The SOMs and ASMs have brought down the ethos and the standards of Britannia
-Non existent HR policies for Regional offices and ASEs- because we are field executives, company doesn’t treat us at the same level as the office people, neither do the HRs at the delhi office",Show more,,
4.0,25 Jan 2022,Good place to work,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW58551977.htm,Accounts officer,"Current employee, more than 10 years",Bengaluru,"Work life balance, team support, freedom, salery benefits,","Indudial contribution, leave policy, transport",Show more,,
4.0,2 Feb 2022,Good,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW58985938.htm,Officer,Former employee,,,,,Good place to work n learn,"None, not found in tenure"
3.0,17 Apr 2015,"Not that bad, eh!",https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW6369043.htm,Human resources manager,"Former employee, more than 3 years",Bengaluru,"Joined Britannia with great expectations as I had rejected a coveted offer. However, most of my expectations were met as the company offered a well-rounded exposure with increased responsibilities from time to time. This is one thing that you can expect from Britannia - if you are willing to accept challenges then they are far too eager to give them to you in plenty! It's a great learning place and frankly in the absence of systems and processes (yes, a 100 odd years old company lacks systems) you have the opportunity to show direction to the management without much hindrance. A good place to learn the ropes of the business but if you are looking for monetary gains then you might as well look somewhere else.",Poor paymaster compared to the industry. Has no rewards and recognition scheme either. The business strategy and focus changes with every new management consultant the company hires. Very slow in product innovation - haven't had any success since NutriChoice,Show more,,
1.0,20 Jan 2022,Average,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW58288499.htm,Maintenance officer,"Former employee, less than 1 year",Jhagadia,,,,Interchangeable policy within the states.,Job role is not defined.
4.0,29 Apr 2021,Good place to work if you want to learn,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW46225411.htm,Supply chain,"Current employee, more than 3 years",Bengaluru,"Great learning opportunity, one of the complex planning and logistics.
Aggressive, knows how to run business at ANY COST.
Work from home [2 times a month].
Flexible timings, no punch in system [depends on your boss, Direct Supply chain is very good in this, you are free to manage your work].","Career growth.
Almost 7 days working for field staff [secondary logistics team]. Planning guys also working on Saturdays [working from home only].
Working with planning head is a bit difficult to match his expectations.
No Trainings, No outings, No study support.
No Insurance for parents. self insurance is also capped at 75K, above it up to 5 lac you have to bear some charges.",Show more,,
3.0,29 Dec 2016,Summer 2017 internship,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW13138399.htm,Summer2017,"Former intern, less than 1 year",Bengaluru,"I am pursuing a degree- Agricultural and Food Engineering (B.tech+M.tech) at Indian Institute of Technology, Kharagpur. I want to work with Britannia to get an Industry exposure and give my insights on the process of manufacturing and marketing as well. I never associated with Britannia , but i have a will to work with Britannia .","Not yet decided what is the field I want to continue with , in future. That is the reason I want to explore the Britannia industry very well to find out my interest.",Show more,,
4.0,5 Apr 2020,"You will definitely  improve your  knowledge ,Managers with high in experience are very helpful .",https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW32609428.htm,Officer,Current employee,,"The most ethical company except HR, Work-life balance, HR policy on paper are good and will improve in future.","Low pay as per market, HR is biased and not transparent while hiring people.",Show more,,
2.0,17 Apr 2018,Inefficient HR function.,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW20185759.htm,Human resources business partner,"Former employee, more than 3 years",Bengaluru,"Big Brand.
Since, they involved in to R&D so good to learn new things.","1. HR function plays a dummy role in across the company.
2. If you are into finance or sales it's the best place to work.
3. Finance driven company so people factors are over looked. 
4. HR Dept. (Top to down) plays a mediator role only and lakes in taking decisions. 
5. PMS is very poor.",Show more,,
2.0,8 Apr 2014,"Honest Organization, Good Sr.Management, Big Brand, Full with intellectuals But, Poor decision making with poor result.",https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW4020823.htm,Manager,"Current employee, more than 3 years",Calcutta,If  you are honest and know your job but less desire can continue for life time.,"Slow and poor work culture. Do not value employees. Not a pay master, but if one can negotiate hard can get it. No work life balance.",Show more,,
2.0,31 Jul 2015,Internship Experience,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW7412801.htm,Intern,Former employee,Chennai,Britannia Industries has a brand name in the industry.  A household name.,"The working environment was slacking, and really bleak. There was no proper guidance in matters of internship. Plus, they kept me as an intern for really long hours than was required. I didn't really take any work experience satisfaction in my internship.",Show more,,
1.0,14 Dec 2017,Bakwas company,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW18340807.htm,Anonymous employee,"Former employee, less than 1 year",Bengaluru,"I joined this company post my MBA at Bangalore HO. Only Pros here is low competition, as most of the colleagues will be from low grade MBA college with hardly any skill set.","Politics, Low appraisal, Frequent firing. Desi company culture, Too much inclined on cost cutting, Every department will have predominantly MBA's from one particular college. They will form a coterie and refer people from their own college whenever any vacancy comes. Normal curve in appraisal spoils the culture further.",Show more,,
4.0,2 Aug 2017,Production Manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW16191539.htm,Production manager,"Current employee, more than 8 years",,"I started my career with Britannia 9 years ago as a fresher. 
1.) It's the best place to learn core FMCG
2.)Gives lots of responsibility.
3.)Great Brand.","1.)No Recognition.
2.) No growth Plan.
3.) Extremely Bureaucratic .
4.) Less than market compensations.",Show more,,
2.0,27 Nov 2013,Confused Company,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW3364135.htm,Anonymous employee,"Current employee, more than 3 years",,"Makes you business savvy and gives a breadth of exposure
Opportunity to do lots","This company believes in change and how!...loves to change it strategy, values and even people every 2 - 3 years. Consultants have a huge opportunity to make money here. Britannia believes and swears by 1 way communication. Infact masters the art of directive communication. The company does not have ears, eyes and most importantly heart.",Show more,,
1.0,14 May 2014,Stay away from internships in the Delhi office,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW4222541.htm,Anonymous intern,"Former intern, less than 1 year",New Delhi,Brand value is high. Senior management shows some concern for interns but it doesn't follow through in execution.,"Terrible work culture, interns are treated very poorly (talked to badly and made to sit in the reception area throughout), no stipend for the amount of travel and work that they make you do, no reimbursements as well. The work is just about average, and the extreme bureaucratic and hierarchical structure of the company make it an extremely bad experience. HR is rude and petty, specially the junior staff.",Show more,,
5.0,26 Jul 2018,Senior Manufacturing Manager,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW21669919.htm,Senior manufacturing engineering manager,"Current employee, more than 10 years",Rudrapur,"Challenges,Innovation, New products & projects. Good working culture & supportive staff",Sometimes the work schedule is hectic due to lot of projects &  continuous improvement activities   but again it is not a case of cons,Show more,,
4.0,29 Sept 2016,Excellent place to learn,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW12118404.htm,Asm (area sales manager),"Current employee, more than 3 years",Bengaluru,"Lots of visibility if you perform well
Good work life balance
Flexibility to change roles every 18 months
People willing to mentor/help
Has recently started focusing quite a lot on employee engagement as well","Could pay better
Very poor on support functions - Admin, HR and IT",Show more,,
3.0,6 Jun 2017,Okeyish company to work with,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW15354639.htm,Anonymous employee,"Former employee, more than 3 years",Bengaluru,"Less variable component, good office, brand name. These all things will help in improving you cv. Nothing more as such","Poor growth, no recognition, work pressure, no resolution of issues, low margin business.
Overall not a company to work for long term",Show more,,
5.0,8 May 2017,Excellent initiative worker,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW14960551.htm,Supervisor,"Current employee, less than 1 year","Raipur, Chhattisgarh",I will do excellent for the benefit and for the sake of company.I boost my energy and talents confidently for my duty.,Always be positive about company work efficiently be honest ly share among the people about the good aspects of company,Show more,,
2.0,22 Apr 2019,Officer HR,https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW25783762.htm,Human resources officer,"Former employee, less than 1 year",Bengaluru,No timings for regional office employees.working at corporate office,Very bad work culture. They have a rigid designation structures which are very old. Large team of MTs from IIMs who got zero knowledge on market will guide ground level teams.,Show more,,
5.0,26 Jun 2013,"Gained exposure not only in finance and accounts but also in all other functions like sales, supply chain, mfg and HR.",https://www.glassdoor.co.in/Reviews/Employee-Review-Britannia-Industries-Limited-RVW2773182.htm,Corporate accounts manager,"Current employee, more than 10 years",Bengaluru,Culture an opportunities to grow and respect from external and internal customers,Too much stress and some times finding it difficult to balance life between work and personal,Show more,,
