"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"1.0","30 May 2015","My 4 years at DLF at middle level mamagement","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW6747719.htm","Assistant general manager","Former employee","New Delhi","Great Brand, Good Products, Great Team Environment. Lot to learn if somebody wants to.","Too Centralised, One way communication, merit has no place. To rise in the organization one needs to be Sycophant, or should have some political connection. If these are there, one will rise. Bosses are selfish. They are concerned with their bonuses. No work-life balance. Be careful during the interview, the HR will show you the moon. There are no HR practices in the organization.","Show more","",""
"5.0","5 Jun 2015","good organization","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW6814183.htm","Architect","Current employee, more than 8 years","New Delhi","Good learning and nice work culture. Strong management team with tich experience and Nice platform to achieve your dream job","Salary is less compared to market and long working  hours. Overstaffed organisation and clash of interest among employees.","Show more","",""
"5.0","3 Jul 2012","The Position which gave you the freedom to dwell & grow in the best interest of the Company.","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW1685085.htm","Design planner","Former employee, more than 3 years","Gurgaon, Haryana","* India's Number 1 Real Estate Developers.
* Freedom to interact with professionals from all respective departments
* Freedom to grow, learn and teach keeping the best interest of the Company.","* Management Issues
* Lack of respect of Time.","Show more","",""
"4.0","31 May 2017","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW15269129.htm","Environment manager","Former employee, more than 5 years","Gurgaon, Haryana","DLF is very good company to work in India. They support and care for their employee.","Some politics are there. its a part of every organisation","Show more","",""
"4.0","6 Jun 2017","Good Comp to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW15361289.htm","Manager","Former employee, more than 1 year","New Delhi","MNC structure, Work and family time taken care of, great infrastructure, leading real estate company in india, diverse locations to work in.","No proper flow of information in  some verticals/hierarchy, lack of right information at lower level employees, no motivation level at times","Show more","",""
"3.0","29 Apr 2017","Good Conpny","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW14840324.htm","Senior manager","Current employee, more than 1 year","New Delhi","Good company to work with. Salary is on time","Lot of politics, you may not survive this kind of politics. Most of the residential is  sold, so I dont know what do they hire you for.","Show more","",""
"3.0","13 Dec 2016","Good Company to Work With","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW12983123.htm","Anonymous employee","Former employee","","Professionally driven company. Perhaps the best in the real estate sector. Healthy work environment. Allows for good work life balance.","HR practices not transparent. Salaries are low compared to other industries.","Show more","",""
"2.0","20 Jul 2012","unorganised,no clarifty of thought,Bosses require people who can adulate them to the core","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW1755704.htm","Dgm","Former employee, more than 3 years","New Delhi","Strong Brand with customers.They crib about the price but still purchase.","employes attitude towards customer.favourism towards few brokers","Show more","",""
"2.0","13 Sept 2017","Below average","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW16817616.htm","Anonymous employee","Current employee, less than 1 year","Gurgaon, Haryana","Just the brand and nothing else. Join when you are experienced and negotiate at a higher package. Close to metro station","Poor senior management and HR. Only got the brand name and bad hierarchy. A typical government office culture. Don't join this firm as a fresher","Show more","",""
"3.0","22 Jul 2020","Good brand to work with. Owners / Chairman are honest and Hard working guys","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW34372950.htm","Manager","Former employee, more than 3 years","Gurgaon, Haryana","Good Benefits, Brand value in your CV,","No role of HR, Very less delegation of powers, No work life balance","Show more","",""
"4.0","26 Oct 2012","Working as Junior Officer Housekeeping looking for housekeeping,facade cleaning and horticulture.","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW2087234.htm","Junior officer","Current employee, less than 1 year","Gurgaon, Haryana","","","","Dlf is a good company in real estate market. The other thing is carrier growth is good with tis company.","i dont have any downside to work with dlf"
"3.0","28 May 2021","The company provides ample opportunity to grow","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW47606452.htm","Project manager","Current employee, more than 3 years","Gurgaon, Haryana","Increment is significant and you get to learn so much here.","No work life balance as such and internal politics is something that is ruining it from inside","Show more","",""
"5.0","5 Jul 2017","Yes ,I have completed industrial training from DLF , GURGAON.","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW15758947.htm","Anonymous employee","Current employee, more than 5 years","","I want to do job in dlf for it is very innovative company so I get learned by it.","Yes , some challenges will be faced their for I'm fresher.","Show more","",""
"1.0","11 May 2017","Good name with bad people","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW15021438.htm","Anonymous employee","Former employee","","Big brand name 
Salary in time
....
...","Extreme politics,no team work, people are very ill-mannered, no HR policies, inefficient HR team- they didn't know what is the real HR work they work like clerk who maintain the attendance of the employees , dull top management they are never interested to know their employees problems...The bosses are very insecure..","Show more","",""
"5.0","24 May 2021","DLF IS THE BEST  COMPANY IN REAL ESTASTE  SECTOR IN INDIA. FOR THE  QUALITY AND EMPLOYEE FASIBILTIESE","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW47410377.htm","Senior civil engineer","Former employee","Āgra, Uttar Pradesh","Job security and good work environment at site.","construction quality and innovation in construction technology","Show more","",""
"5.0","13 Jun 2018","It’s a very good company as employe welfare & career","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW21024498.htm","Restaurant manager","Current employee, less than 1 year","Gurgaon, Haryana","The management is very much concerned about employee welfare","Every job have challenges, here as a part of daily job I dnt have any challenges","Show more","",""
"5.0","13 Aug 2021","Leader in Real Estate","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW51108574.htm","Assistant vice president service operations","Current employee, more than 3 years","Gurgaon, Haryana","Pioneer in real estate setting unsurpassable benchmarks and standards in residential and commercial realty.","Forget about work-life balance. Hectic work schedule with long working hours.","Show more","",""
"2.0","23 Dec 2019","Just a Brand which falls short on all parametrs","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW30988936.htm","Anonymous employee","Current employee","","On time salary. Good Pay masters","1) No employee training & development
2) Long working hours
3) HR department is more of admin department","Show more","",""
"3.0","11 Sept 2012","Its been over all good professional exposure","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW1941479.htm","Project coordinator","Current employee, more than 1 year","Chandigarh","Experiencing high end practice & presentation","Lack of transparency which lowers your confidence in management; thus lowers your job satisfaction.","Show more","",""
"2.0","12 May 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW46866075.htm","Information security architect","Current employee, more than 3 years","Chennai","Good. Big company You get lots of perks and lot of work life balance","Lot of politics by mid level management That drain your energy","Show more","",""
"4.0","26 Aug 2012","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW1888899.htm","Senior manager","Former employee, more than 1 year","Gurgaon, Haryana","Freedom of work  and one can show his ability of work.","Lack Professionalism as the proper decisions are required on  issues.","Show more","",""
"5.0","9 Feb 2021","One of the Best Real Estate Company","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW42194450.htm","Senior manager - projects","Current employee","Gurgaon, Haryana","Best Salary Package in the Industry.","No promotion in job from last 10 years.","Show more","",""
"5.0","8 Dec 2015","Vice President Internal Audit","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW8862619.htm","Vice president audit","Current employee","New Delhi","Extremely Professional company to work. Follow all methods of corporate governance. Employee friendly company without any issue.","it is a wide spread company","Show more","",""
"4.0","20 May 2018","Overview","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW20665014.htm","Am - sales & marketing","Former employee, more than 3 years","Gurgaon, Haryana","1. Salary on time
2. Not much work pressure","1. Less Salary
2. Promotions is given to employees who get business, Others do not expect.","Show more","",""
"5.0","24 Dec 2018","Software development engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW23949009.htm","Anonymous employee","Former employee","","Good work environment and high payment and high perks like bonuses etc","Bad work life balance and not sufficient breaks","Show more","",""
"5.0","19 Nov 2012","Worlds best experience at DLF gurop","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW2145929.htm","Super viser, sunglass hut","Current employee, more than 3 years","Ludhiana","Best man power to the DLF gurop SPL for the sunglass hut","Never yet DLF is not down side....","Show more","",""
"4.0","17 Jul 2019","Stability and work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW28087972.htm","Architect","Former employee, more than 1 year","Gurgaon, Haryana","","","","Good stability, reasonable timings, well structured","Not for young architects, advice is to learn somewhere and then apply your knowledge in an established organisation like DLF"
"5.0","8 Jan 2021","Good environment","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW40283860.htm","Administrative assistant","Current employee, more than 3 years","Gurgaon, Haryana","Timely payment We've received quite a few letters and e-mails from correspondents asking","Good, 
Support management We've received quite a few letters and e-mails from correspondents asking","Show more","",""
"4.0","22 Aug 2021","Facility & Property","https://www.glassdoor.co.in/Reviews/Employee-Review-DLF-RVW51455814.htm","Manager","Current employee, more than 8 years","Gurgaon, Haryana","Balance between work & personal life. Adequate resources","No timely promotion & increment. No appreciation","Show more","",""
